Seq,Receipt #,post_date,other id,invoice #,header memo,batch,doc date,detail memo,fund,account,cc1,cc2,cc3,debit,credit
3,95000144881,08/05/2013,2808,250009,250009,08/13HFS,08/05/2013,250009,500,3990,"","","",894.64,0
4,95000144881,08/05/2013,2808,250009,250009,08/13HFS,08/05/2013,250009,100,3990,"","","",0,894.64
1,95000144881,08/05/2013,2794,250886,250886,08/13HFS,08/05/2013,250886,500,1218,"","","",0,337.6
2,95000144881,08/05/2013,2794,250886,250886,08/13HFS,08/05/2013,250886,100,1000,"","","",337.6,0
3,95000144881,08/05/2013,2794,250886,250886,08/13HFS,08/05/2013,250886,500,3990,"","","",337.6,0
4,95000144881,08/05/2013,2794,250886,250886,08/13HFS,08/05/2013,250886,100,3990,"","","",0,337.6
1,95000144881,08/05/2013,2004,250888,250888,08/13HFS,08/05/2013,250888,500,1218,"","","",0,844.0
2,95000144881,08/05/2013,2004,250888,250888,08/13HFS,08/05/2013,250888,100,1000,"","","",844.0,0
3,95000144881,08/05/2013,2004,250888,250888,08/13HFS,08/05/2013,250888,500,3990,"","","",844.0,0
4,95000144881,08/05/2013,2004,250888,250888,08/13HFS,08/05/2013,250888,100,3990,"","","",0,844.0
1,95000144881,08/05/2013,2938,250907,250907,08/13HFS,08/05/2013,250907,500,1218,"","","",0,337.6
2,95000144881,08/05/2013,2938,250907,250907,08/13HFS,08/05/2013,250907,100,1000,"","","",337.6,0
3,95000144881,08/05/2013,2938,250907,250907,08/13HFS,08/05/2013,250907,500,3990,"","","",337.6,0
4,95000144881,08/05/2013,2938,250907,250907,08/13HFS,08/05/2013,250907,100,3990,"","","",0,337.6
1,95000144881,08/05/2013,2763,250913,250913,08/13HFS,08/05/2013,250913,500,1218,"","","",0,1181.6
2,95000144881,08/05/2013,2763,250913,250913,08/13HFS,08/05/2013,250913,100,1000,"","","",1181.6,0
3,95000144881,08/05/2013,2763,250913,250913,08/13HFS,08/05/2013,250913,500,3990,"","","",1181.6,0
4,95000144881,08/05/2013,2763,250913,250913,08/13HFS,08/05/2013,250913,100,3990,"","","",0,1181.6
1,95000144881,08/05/2013,2808,250921,250921,08/13HFS,08/05/2013,250921,500,1218,"","","",0,1029.68
2,95000144881,08/05/2013,2808,250921,250921,08/13HFS,08/05/2013,250921,100,1000,"","","",1029.68,0
3,95000144881,08/05/2013,2808,250921,250921,08/13HFS,08/05/2013,250921,500,3990,"","","",1029.68,0
4,95000144881,08/05/2013,2808,250921,250921,08/13HFS,08/05/2013,250921,100,3990,"","","",0,1029.68
1,98000004598,08/05/2013,1735,248132,248132,08/13SHP,08/05/2013,248132,300,1204,"","","",0,56.96
2,98000004598,08/05/2013,1735,248132,248132,08/13SHP,08/05/2013,248132,100,1000,"","","",56.96,0
3,98000004598,08/05/2013,1735,248132,248132,08/13SHP,08/05/2013,248132,300,3990,"","","",56.96,0
4,98000004598,08/05/2013,1735,248132,248132,08/13SHP,08/05/2013,248132,100,3990,"","","",0,56.96
1,98000004598,08/05/2013,2133,248136,248136,08/13SHP,08/05/2013,248136,300,1204,"","","",0,398.72
2,98000004598,08/05/2013,2133,248136,248136,08/13SHP,08/05/2013,248136,100,1000,"","","",398.72,0
3,98000004598,08/05/2013,2133,248136,248136,08/13SHP,08/05/2013,248136,300,3990,"","","",398.72,0
4,98000004598,08/05/2013,2133,248136,248136,08/13SHP,08/05/2013,248136,100,3990,"","","",0,398.72
1,98000004598,08/05/2013,2645,248138,248138,08/13SHP,08/05/2013,248138,300,1204,"","","",0,42.72
2,98000004598,08/05/2013,2645,248138,248138,08/13SHP,08/05/2013,248138,100,1000,"","","",42.72,0
3,98000004598,08/05/2013,2645,248138,248138,08/13SHP,08/05/2013,248138,300,3990,"","","",42.72,0
4,98000004598,08/05/2013,2645,248138,248138,08/13SHP,08/05/2013,248138,100,3990,"","","",0,42.72
1,98000004598,08/05/2013,2645,248139,248139,08/13SHP,08/05/2013,248139,300,1204,"","","",0,42.72
2,98000004598,08/05/2013,2645,248139,248139,08/13SHP,08/05/2013,248139,100,1000,"","","",42.72,0
3,98000004598,08/05/2013,2645,248139,248139,08/13SHP,08/05/2013,248139,300,3990,"","","",42.72,0
4,98000004598,08/05/2013,2645,248139,248139,08/13SHP,08/05/2013,248139,100,3990,"","","",0,42.72
1,98000004598,08/05/2013,2571,248140,248140,08/13SHP,08/05/2013,248140,300,1204,"","","",0,28.48
2,98000004598,08/05/2013,2571,248140,248140,08/13SHP,08/05/2013,248140,100,1000,"","","",28.48,0
3,98000004598,08/05/2013,2571,248140,248140,08/13SHP,08/05/2013,248140,300,3990,"","","",28.48,0
4,98000004598,08/05/2013,2571,248140,248140,08/13SHP,08/05/2013,248140,100,3990,"","","",0,28.48
1,98000004598,08/05/2013,2658,248143,248143,08/13SHP,08/05/2013,248143,300,1204,"","","",0,213.6
2,98000004598,08/05/2013,2658,248143,248143,08/13SHP,08/05/2013,248143,100,1000,"","","",213.6,0
3,98000004598,08/05/2013,2658,248143,248143,08/13SHP,08/05/2013,248143,300,3990,"","","",213.6,0
4,98000004598,08/05/2013,2658,248143,248143,08/13SHP,08/05/2013,248143,100,3990,"","","",0,213.6
1,98000004598,08/05/2013,2202,248144,248144,08/13SHP,08/05/2013,248144,300,1204,"","","",0,498.4
2,98000004598,08/05/2013,2202,248144,248144,08/13SHP,08/05/2013,248144,100,1000,"","","",498.4,0
3,98000004598,08/05/2013,2202,248144,248144,08/13SHP,08/05/2013,248144,300,3990,"","","",498.4,0
4,98000004598,08/05/2013,2202,248144,248144,08/13SHP,08/05/2013,248144,100,3990,"","","",0,498.4
1,98000004598,08/05/2013,1657,248145,248145,08/13SHP,08/05/2013,248145,300,1204,"","","",0,455.68
2,98000004598,08/05/2013,1657,248145,248145,08/13SHP,08/05/2013,248145,100,1000,"","","",455.68,0
3,98000004598,08/05/2013,1657,248145,248145,08/13SHP,08/05/2013,248145,300,3990,"","","",455.68,0
4,98000004598,08/05/2013,1657,248145,248145,08/13SHP,08/05/2013,248145,100,3990,"","","",0,455.68
1,98000004598,08/05/2013,SCS-1036,248147,248147,08/13SHP,08/05/2013,248147,300,1204,"","","",0,600.0
2,98000004598,08/05/2013,SCS-1036,248147,248147,08/13SHP,08/05/2013,248147,100,1000,"","","",600.0,0
3,98000004598,08/05/2013,SCS-1036,248147,248147,08/13SHP,08/05/2013,248147,300,3990,"","","",600.0,0
4,98000004598,08/05/2013,SCS-1036,248147,248147,08/13SHP,08/05/2013,248147,100,3990,"","","",0,600.0
1,98000004598,08/05/2013,1817,248148,248148,08/13SHP,08/05/2013,248148,300,1204,"","","",0,469.92
2,98000004598,08/05/2013,1817,248148,248148,08/13SHP,08/05/2013,248148,100,1000,"","","",469.92,0
3,98000004598,08/05/2013,1817,248148,248148,08/13SHP,08/05/2013,248148,300,3990,"","","",469.92,0
4,98000004598,08/05/2013,1817,248148,248148,08/13SHP,08/05/2013,248148,100,3990,"","","",0,469.92
1,98000004598,08/05/2013,1818,248149,248149,08/13SHP,08/05/2013,248149,300,1204,"","","",0,1922.4
2,98000004598,08/05/2013,1818,248149,248149,08/13SHP,08/05/2013,248149,100,1000,"","","",1922.4,0
3,98000004598,08/05/2013,1818,248149,248149,08/13SHP,08/05/2013,248149,300,3990,"","","",1922.4,0
4,98000004598,08/05/2013,1818,248149,248149,08/13SHP,08/05/2013,248149,100,3990,"","","",0,1922.4
1,98000004598,08/05/2013,2623,248150,248150,08/13SHP,08/05/2013,248150,300,1204,"","","",0,113.92
2,98000004598,08/05/2013,2623,248150,248150,08/13SHP,08/05/2013,248150,100,1000,"","","",113.92,0
3,98000004598,08/05/2013,2623,248150,248150,08/13SHP,08/05/2013,248150,300,3990,"","","",113.92,0
4,98000004598,08/05/2013,2623,248150,248150,08/13SHP,08/05/2013,248150,100,3990,"","","",0,113.92
1,98000004598,08/05/2013,2888,248152,248152,08/13SHP,08/05/2013,248152,300,1204,"","","",0,299.04
2,98000004598,08/05/2013,2888,248152,248152,08/13SHP,08/05/2013,248152,100,1000,"","","",299.04,0
3,98000004598,08/05/2013,2888,248152,248152,08/13SHP,08/05/2013,248152,300,3990,"","","",299.04,0
4,98000004598,08/05/2013,2888,248152,248152,08/13SHP,08/05/2013,248152,100,3990,"","","",0,299.04
1,98000004598,08/05/2013,2676,248153,248153,08/13SHP,08/05/2013,248153,300,1204,"","","",0,1400.0
2,98000004598,08/05/2013,2676,248153,248153,08/13SHP,08/05/2013,248153,100,1000,"","","",1400.0,0
3,98000004598,08/05/2013,2676,248153,248153,08/13SHP,08/05/2013,248153,300,3990,"","","",1400.0,0
4,98000004598,08/05/2013,2676,248153,248153,08/13SHP,08/05/2013,248153,100,3990,"","","",0,1400.0
1,98000004598,08/05/2013,2507,248154,248154,08/13SHP,08/05/2013,248154,300,1204,"","","",0,800.0
2,98000004598,08/05/2013,2507,248154,248154,08/13SHP,08/05/2013,248154,100,1000,"","","",800.0,0
3,98000004598,08/05/2013,2507,248154,248154,08/13SHP,08/05/2013,248154,300,3990,"","","",800.0,0
4,98000004598,08/05/2013,2507,248154,248154,08/13SHP,08/05/2013,248154,100,3990,"","","",0,800.0
1,98000004598,08/05/2013,1698,248155,248155,08/13SHP,08/05/2013,248155,300,1204,"","","",0,56.96
2,98000004598,08/05/2013,1698,248155,248155,08/13SHP,08/05/2013,248155,100,1000,"","","",56.96,0
3,98000004598,08/05/2013,1698,248155,248155,08/13SHP,08/05/2013,248155,300,3990,"","","",56.96,0
4,98000004598,08/05/2013,1698,248155,248155,08/13SHP,08/05/2013,248155,100,3990,"","","",0,56.96
1,98000004598,08/05/2013,1698,248156,248156,08/13SHP,08/05/2013,248156,300,1204,"","","",0,56.96
2,98000004598,08/05/2013,1698,248156,248156,08/13SHP,08/05/2013,248156,100,1000,"","","",56.96,0
3,98000004598,08/05/2013,1698,248156,248156,08/13SHP,08/05/2013,248156,300,3990,"","","",56.96,0
4,98000004598,08/05/2013,1698,248156,248156,08/13SHP,08/05/2013,248156,100,3990,"","","",0,56.96
1,98000004598,08/05/2013,2632,248158,248158,08/13SHP,08/05/2013,248158,300,1204,"","","",0,170.88
2,98000004598,08/05/2013,2632,248158,248158,08/13SHP,08/05/2013,248158,100,1000,"","","",170.88,0
3,98000004598,08/05/2013,2632,248158,248158,08/13SHP,08/05/2013,248158,300,3990,"","","",170.88,0
4,98000004598,08/05/2013,2632,248158,248158,08/13SHP,08/05/2013,248158,100,3990,"","","",0,170.88
1,98000004598,08/05/2013,2677,248159,248159,08/13SHP,08/05/2013,248159,300,1204,"","","",0,356.0
2,98000004598,08/05/2013,2677,248159,248159,08/13SHP,08/05/2013,248159,100,1000,"","","",356.0,0
3,98000004598,08/05/2013,2677,248159,248159,08/13SHP,08/05/2013,248159,300,3990,"","","",356.0,0
4,98000004598,08/05/2013,2677,248159,248159,08/13SHP,08/05/2013,248159,100,3990,"","","",0,356.0
1,98000004598,08/05/2013,2660,248161,248161,08/13SHP,08/05/2013,248161,300,1204,"","","",0,712.0
2,98000004598,08/05/2013,2660,248161,248161,08/13SHP,08/05/2013,248161,100,1000,"","","",712.0,0
3,98000004598,08/05/2013,2660,248161,248161,08/13SHP,08/05/2013,248161,300,3990,"","","",712.0,0
4,98000004598,08/05/2013,2660,248161,248161,08/13SHP,08/05/2013,248161,100,3990,"","","",0,712.0
1,98000004598,08/05/2013,2615,248162,248162,08/13SHP,08/05/2013,248162,300,1204,"","","",0,284.8
2,98000004598,08/05/2013,2615,248162,248162,08/13SHP,08/05/2013,248162,100,1000,"","","",284.8,0
3,98000004598,08/05/2013,2615,248162,248162,08/13SHP,08/05/2013,248162,300,3990,"","","",284.8,0
4,98000004598,08/05/2013,2615,248162,248162,08/13SHP,08/05/2013,248162,100,3990,"","","",0,284.8
1,98000004598,08/05/2013,1522,248167,248167,08/13SHP,08/05/2013,248167,300,1204,"","","",0,227.84
2,98000004598,08/05/2013,1522,248167,248167,08/13SHP,08/05/2013,248167,100,1000,"","","",227.84,0
3,98000004598,08/05/2013,1522,248167,248167,08/13SHP,08/05/2013,248167,300,3990,"","","",227.84,0
4,98000004598,08/05/2013,1522,248167,248167,08/13SHP,08/05/2013,248167,100,3990,"","","",0,227.84
1,98000004598,08/05/2013,2679,248168,248168,08/13SHP,08/05/2013,248168,300,1204,"","","",0,1400.0
2,98000004598,08/05/2013,2679,248168,248168,08/13SHP,08/05/2013,248168,100,1000,"","","",1400.0,0
3,98000004598,08/05/2013,2679,248168,248168,08/13SHP,08/05/2013,248168,300,3990,"","","",1400.0,0
4,98000004598,08/05/2013,2679,248168,248168,08/13SHP,08/05/2013,248168,100,3990,"","","",0,1400.0
1,98000004598,08/05/2013,2574,248169,248169,08/13SHP,08/05/2013,248169,300,1204,"","","",0,356.0
2,98000004598,08/05/2013,2574,248169,248169,08/13SHP,08/05/2013,248169,100,1000,"","","",356.0,0
3,98000004598,08/05/2013,2574,248169,248169,08/13SHP,08/05/2013,248169,300,3990,"","","",356.0,0
4,98000004598,08/05/2013,2574,248169,248169,08/13SHP,08/05/2013,248169,100,3990,"","","",0,356.0
1,98000004598,08/05/2013,2600,248170,248170,08/13SHP,08/05/2013,248170,300,1204,"","","",0,854.4
2,98000004598,08/05/2013,2600,248170,248170,08/13SHP,08/05/2013,248170,100,1000,"","","",854.4,0
3,98000004598,08/05/2013,2600,248170,248170,08/13SHP,08/05/2013,248170,300,3990,"","","",854.4,0
4,98000004598,08/05/2013,2600,248170,248170,08/13SHP,08/05/2013,248170,100,3990,"","","",0,854.4
1,98000004598,08/05/2013,2576,248172,248172,08/13SHP,08/05/2013,248172,300,1204,"","","",0,170.88
2,98000004598,08/05/2013,2576,248172,248172,08/13SHP,08/05/2013,248172,100,1000,"","","",170.88,0
3,98000004598,08/05/2013,2576,248172,248172,08/13SHP,08/05/2013,248172,300,3990,"","","",170.88,0
4,98000004598,08/05/2013,2576,248172,248172,08/13SHP,08/05/2013,248172,100,3990,"","","",0,170.88
1,98000004598,08/05/2013,1487,248174,248174,08/13SHP,08/05/2013,248174,300,1204,"","","",0,398.92
2,98000004598,08/05/2013,1487,248174,248174,08/13SHP,08/05/2013,248174,100,1000,"","","",398.92,0
3,98000004598,08/05/2013,1487,248174,248174,08/13SHP,08/05/2013,248174,300,3990,"","","",398.92,0
4,98000004598,08/05/2013,1487,248174,248174,08/13SHP,08/05/2013,248174,100,3990,"","","",0,398.92
1,98000004598,08/05/2013,2595,248177,248177,08/13SHP,08/05/2013,248177,300,1204,"","","",0,400.0
2,98000004598,08/05/2013,2595,248177,248177,08/13SHP,08/05/2013,248177,100,1000,"","","",400.0,0
3,98000004598,08/05/2013,2595,248177,248177,08/13SHP,08/05/2013,248177,300,3990,"","","",400.0,0
4,98000004598,08/05/2013,2595,248177,248177,08/13SHP,08/05/2013,248177,100,3990,"","","",0,400.0
1,98000004598,08/05/2013,2601,248178,248178,08/13SHP,08/05/2013,248178,300,1204,"","","",0,170.88
2,98000004598,08/05/2013,2601,248178,248178,08/13SHP,08/05/2013,248178,100,1000,"","","",170.88,0
3,98000004598,08/05/2013,2601,248178,248178,08/13SHP,08/05/2013,248178,300,3990,"","","",170.88,0
4,98000004598,08/05/2013,2601,248178,248178,08/13SHP,08/05/2013,248178,100,3990,"","","",0,170.88
1,98000004598,08/05/2013,1907,248179,248179,08/13SHP,08/05/2013,248179,300,1204,"","","",0,113.92
2,98000004598,08/05/2013,1907,248179,248179,08/13SHP,08/05/2013,248179,100,1000,"","","",113.92,0
3,98000004598,08/05/2013,1907,248179,248179,08/13SHP,08/05/2013,248179,300,3990,"","","",113.92,0
4,98000004598,08/05/2013,1907,248179,248179,08/13SHP,08/05/2013,248179,100,3990,"","","",0,113.92
1,98000004598,08/05/2013,S2003639,248180,248180,08/13SHP,08/05/2013,248180,300,1204,"","","",0,113.92
2,98000004598,08/05/2013,S2003639,248180,248180,08/13SHP,08/05/2013,248180,100,1000,"","","",113.92,0
3,98000004598,08/05/2013,S2003639,248180,248180,08/13SHP,08/05/2013,248180,300,3990,"","","",113.92,0
4,98000004598,08/05/2013,S2003639,248180,248180,08/13SHP,08/05/2013,248180,100,3990,"","","",0,113.92
1,98000004598,08/05/2013,2680,248181,248181,08/13SHP,08/05/2013,248181,300,1204,"","","",0,170.88
2,98000004598,08/05/2013,2680,248181,248181,08/13SHP,08/05/2013,248181,100,1000,"","","",170.88,0
3,98000004598,08/05/2013,2680,248181,248181,08/13SHP,08/05/2013,248181,300,3990,"","","",170.88,0
4,98000004598,08/05/2013,2680,248181,248181,08/13SHP,08/05/2013,248181,100,3990,"","","",0,170.88
1,98000004598,08/05/2013,1735,249001,249001,08/13SHP,08/05/2013,249001,300,1204,"","","",0,42.72
2,98000004598,08/05/2013,1735,249001,249001,08/13SHP,08/05/2013,249001,100,1000,"","","",42.72,0
3,98000004598,08/05/2013,1735,249001,249001,08/13SHP,08/05/2013,249001,300,3990,"","","",42.72,0
4,98000004598,08/05/2013,1735,249001,249001,08/13SHP,08/05/2013,249001,100,3990,"","","",0,42.72
1,98000004598,08/05/2013,1967,249002,249002,08/13SHP,08/05/2013,249002,300,1204,"","","",0,227.84
2,98000004598,08/05/2013,1967,249002,249002,08/13SHP,08/05/2013,249002,100,1000,"","","",227.84,0
3,98000004598,08/05/2013,1967,249002,249002,08/13SHP,08/05/2013,249002,300,3990,"","","",227.84,0
4,98000004598,08/05/2013,1967,249002,249002,08/13SHP,08/05/2013,249002,100,3990,"","","",0,227.84
1,98000004598,08/05/2013,1967,249003,249003,08/13SHP,08/05/2013,249003,300,1204,"","","",0,569.6
2,98000004598,08/05/2013,1967,249003,249003,08/13SHP,08/05/2013,249003,100,1000,"","","",569.6,0
3,98000004598,08/05/2013,1967,249003,249003,08/13SHP,08/05/2013,249003,300,3990,"","","",569.6,0
4,98000004598,08/05/2013,1967,249003,249003,08/13SHP,08/05/2013,249003,100,3990,"","","",0,569.6
1,98000004598,08/05/2013,2096,249004,249004,08/13SHP,08/05/2013,249004,300,1204,"","","",0,1196.16
2,98000004598,08/05/2013,2096,249004,249004,08/13SHP,08/05/2013,249004,100,1000,"","","",1196.16,0
3,98000004598,08/05/2013,2096,249004,249004,08/13SHP,08/05/2013,249004,300,3990,"","","",1196.16,0
4,98000004598,08/05/2013,2096,249004,249004,08/13SHP,08/05/2013,249004,100,3990,"","","",0,1196.16
1,98000004598,08/05/2013,2096,249005,249005,08/13SHP,08/05/2013,249005,300,1204,"","","",0,683.52
2,98000004598,08/05/2013,2096,249005,249005,08/13SHP,08/05/2013,249005,100,1000,"","","",683.52,0
3,98000004598,08/05/2013,2096,249005,249005,08/13SHP,08/05/2013,249005,300,3990,"","","",683.52,0
4,98000004598,08/05/2013,2096,249005,249005,08/13SHP,08/05/2013,249005,100,3990,"","","",0,683.52
1,98000004598,08/05/2013,1426,249006,249006,08/13SHP,08/05/2013,249006,300,1204,"","","",0,256.32
2,98000004598,08/05/2013,1426,249006,249006,08/13SHP,08/05/2013,249006,100,1000,"","","",256.32,0
3,98000004598,08/05/2013,1426,249006,249006,08/13SHP,08/05/2013,249006,300,3990,"","","",256.32,0
4,98000004598,08/05/2013,1426,249006,249006,08/13SHP,08/05/2013,249006,100,3990,"","","",0,256.32
1,98000004598,08/05/2013,2133,249007,249007,08/13SHP,08/05/2013,249007,300,1204,"","","",0,99.68
2,98000004598,08/05/2013,2133,249007,249007,08/13SHP,08/05/2013,249007,100,1000,"","","",99.68,0
3,98000004598,08/05/2013,2133,249007,249007,08/13SHP,08/05/2013,249007,300,3990,"","","",99.68,0
4,98000004598,08/05/2013,2133,249007,249007,08/13SHP,08/05/2013,249007,100,3990,"","","",0,99.68
1,98000004598,08/05/2013,2133,249008,249008,08/13SHP,08/05/2013,249008,300,1204,"","","",0,398.72
2,98000004598,08/05/2013,2133,249008,249008,08/13SHP,08/05/2013,249008,100,1000,"","","",398.72,0
3,98000004598,08/05/2013,2133,249008,249008,08/13SHP,08/05/2013,249008,300,3990,"","","",398.72,0
4,98000004598,08/05/2013,2133,249008,249008,08/13SHP,08/05/2013,249008,100,3990,"","","",0,398.72
1,98000004598,08/05/2013,2599,249010,249010,08/13SHP,08/05/2013,249010,300,1204,"","","",0,854.4
2,98000004598,08/05/2013,2599,249010,249010,08/13SHP,08/05/2013,249010,100,1000,"","","",854.4,0
3,98000004598,08/05/2013,2599,249010,249010,08/13SHP,08/05/2013,249010,300,3990,"","","",854.4,0
4,98000004598,08/05/2013,2599,249010,249010,08/13SHP,08/05/2013,249010,100,3990,"","","",0,854.4
1,98000004598,08/05/2013,2645,249011,249011,08/13SHP,08/05/2013,249011,300,1204,"","","",0,170.88
2,98000004598,08/05/2013,2645,249011,249011,08/13SHP,08/05/2013,249011,100,1000,"","","",170.88,0
3,98000004598,08/05/2013,2645,249011,249011,08/13SHP,08/05/2013,249011,300,3990,"","","",170.88,0
4,98000004598,08/05/2013,2645,249011,249011,08/13SHP,08/05/2013,249011,100,3990,"","","",0,170.88
1,98000004598,08/05/2013,2571,249013,249013,08/13SHP,08/05/2013,249013,300,1204,"","","",0,28.48
2,98000004598,08/05/2013,2571,249013,249013,08/13SHP,08/05/2013,249013,100,1000,"","","",28.48,0
3,98000004598,08/05/2013,2571,249013,249013,08/13SHP,08/05/2013,249013,300,3990,"","","",28.48,0
4,98000004598,08/05/2013,2571,249013,249013,08/13SHP,08/05/2013,249013,100,3990,"","","",0,28.48
1,98000004598,08/05/2013,2594,249014,249014,08/13SHP,08/05/2013,249014,300,1204,"","","",0,56.96
2,98000004598,08/05/2013,2594,249014,249014,08/13SHP,08/05/2013,249014,100,1000,"","","",56.96,0
3,98000004598,08/05/2013,2594,249014,249014,08/13SHP,08/05/2013,249014,300,3990,"","","",56.96,0
4,98000004598,08/05/2013,2594,249014,249014,08/13SHP,08/05/2013,249014,100,3990,"","","",0,56.96
1,98000004598,08/05/2013,2594,249015,249015,08/13SHP,08/05/2013,249015,300,1204,"","","",0,569.6
2,98000004598,08/05/2013,2594,249015,249015,08/13SHP,08/05/2013,249015,100,1000,"","","",569.6,0
3,98000004598,08/05/2013,2594,249015,249015,08/13SHP,08/05/2013,249015,300,3990,"","","",569.6,0
4,98000004598,08/05/2013,2594,249015,249015,08/13SHP,08/05/2013,249015,100,3990,"","","",0,569.6
1,98000004598,08/05/2013,2634,249016,249016,08/13SHP,08/05/2013,249016,300,1204,"","","",0,284.8
2,98000004598,08/05/2013,2634,249016,249016,08/13SHP,08/05/2013,249016,100,1000,"","","",284.8,0
3,98000004598,08/05/2013,2634,249016,249016,08/13SHP,08/05/2013,249016,300,3990,"","","",284.8,0
4,98000004598,08/05/2013,2634,249016,249016,08/13SHP,08/05/2013,249016,100,3990,"","","",0,284.8
1,98000004598,08/05/2013,2634,249017,249017,08/13SHP,08/05/2013,249017,300,1204,"","","",0,712.0
2,98000004598,08/05/2013,2634,249017,249017,08/13SHP,08/05/2013,249017,100,1000,"","","",712.0,0
3,98000004598,08/05/2013,2634,249017,249017,08/13SHP,08/05/2013,249017,300,3990,"","","",712.0,0
4,98000004598,08/05/2013,2634,249017,249017,08/13SHP,08/05/2013,249017,100,3990,"","","",0,712.0
1,98000004598,08/05/2013,2658,249018,249018,08/13SHP,08/05/2013,249018,300,1204,"","","",0,284.8
2,98000004598,08/05/2013,2658,249018,249018,08/13SHP,08/05/2013,249018,100,1000,"","","",284.8,0
3,98000004598,08/05/2013,2658,249018,249018,08/13SHP,08/05/2013,249018,300,3990,"","","",284.8,0
4,98000004598,08/05/2013,2658,249018,249018,08/13SHP,08/05/2013,249018,100,3990,"","","",0,284.8
1,98000004598,08/05/2013,2202,249020,249020,08/13SHP,08/05/2013,249020,300,1204,"","","",0,356.0
2,98000004598,08/05/2013,2202,249020,249020,08/13SHP,08/05/2013,249020,100,1000,"","","",356.0,0
3,98000004598,08/05/2013,2202,249020,249020,08/13SHP,08/05/2013,249020,300,3990,"","","",356.0,0
4,98000004598,08/05/2013,2202,249020,249020,08/13SHP,08/05/2013,249020,100,3990,"","","",0,356.0
1,98000004598,08/05/2013,1657,249021,249021,08/13SHP,08/05/2013,249021,300,1204,"","","",0,227.84
2,98000004598,08/05/2013,1657,249021,249021,08/13SHP,08/05/2013,249021,100,1000,"","","",227.84,0
3,98000004598,08/05/2013,1657,249021,249021,08/13SHP,08/05/2013,249021,300,3990,"","","",227.84,0
4,98000004598,08/05/2013,1657,249021,249021,08/13SHP,08/05/2013,249021,100,3990,"","","",0,227.84
1,98000004598,08/05/2013,2639,249023,249023,08/13SHP,08/05/2013,249023,300,1204,"","","",0,284.8
2,98000004598,08/05/2013,2639,249023,249023,08/13SHP,08/05/2013,249023,100,1000,"","","",284.8,0
3,98000004598,08/05/2013,2639,249023,249023,08/13SHP,08/05/2013,249023,300,3990,"","","",284.8,0
4,98000004598,08/05/2013,2639,249023,249023,08/13SHP,08/05/2013,249023,100,3990,"","","",0,284.8
1,98000004598,08/05/2013,2639,249024,249024,08/13SHP,08/05/2013,249024,300,1204,"","","",0,712.0
2,98000004598,08/05/2013,2639,249024,249024,08/13SHP,08/05/2013,249024,100,1000,"","","",712.0,0
3,98000004598,08/05/2013,2639,249024,249024,08/13SHP,08/05/2013,249024,300,3990,"","","",712.0,0
4,98000004598,08/05/2013,2639,249024,249024,08/13SHP,08/05/2013,249024,100,3990,"","","",0,712.0
1,98000004598,08/05/2013,SCS-1036,249025,249025,08/13SHP,08/05/2013,249025,300,1204,"","","",0,400.0
2,98000004598,08/05/2013,SCS-1036,249025,249025,08/13SHP,08/05/2013,249025,100,1000,"","","",400.0,0
3,98000004598,08/05/2013,SCS-1036,249025,249025,08/13SHP,08/05/2013,249025,300,3990,"","","",400.0,0
