Seq,Receipt #,post_date,other id,invoice #,header memo,batch,doc date,detail memo,fund,account,cc1,cc2,cc3,debit,credit
4,60717958,09/04/2013,1958,254603,254603,09/13EMB,09/04/2013,254603,100,3990,"","","",0,1417.92
1,60717958,09/04/2013,2100,254604,254604,09/13EMB,09/04/2013,254604,300,1212,"","","",0,337.6
2,60717958,09/04/2013,2100,254604,254604,09/13EMB,09/04/2013,254604,100,1000,"","","",337.6,0
3,60717958,09/04/2013,2100,254604,254604,09/13EMB,09/04/2013,254604,300,3990,"","","",337.6,0
4,60717958,09/04/2013,2100,254604,254604,09/13EMB,09/04/2013,254604,100,3990,"","","",0,337.6
1,60717958,09/04/2013,2423,254605,254605,09/13EMB,09/04/2013,254605,300,1212,"","","",0,1063.44
2,60717958,09/04/2013,2423,254605,254605,09/13EMB,09/04/2013,254605,100,1000,"","","",1063.44,0
3,60717958,09/04/2013,2423,254605,254605,09/13EMB,09/04/2013,254605,300,3990,"","","",1063.44,0
4,60717958,09/04/2013,2423,254605,254605,09/13EMB,09/04/2013,254605,100,3990,"","","",0,1063.44
1,60717958,09/04/2013,2869,254606,254606,09/13EMB,09/04/2013,254606,300,1212,"","","",0,827.12
2,60717958,09/04/2013,2869,254606,254606,09/13EMB,09/04/2013,254606,100,1000,"","","",827.12,0
3,60717958,09/04/2013,2869,254606,254606,09/13EMB,09/04/2013,254606,300,3990,"","","",827.12,0
4,60717958,09/04/2013,2869,254606,254606,09/13EMB,09/04/2013,254606,100,3990,"","","",0,827.12
1,60717958,09/04/2013,2215,254607,254607,09/13EMB,09/04/2013,254607,300,1212,"","","",0,2827.4
2,60717958,09/04/2013,2215,254607,254607,09/13EMB,09/04/2013,254607,100,1000,"","","",2827.4,0
3,60717958,09/04/2013,2215,254607,254607,09/13EMB,09/04/2013,254607,300,3990,"","","",2827.4,0
4,60717958,09/04/2013,2215,254607,254607,09/13EMB,09/04/2013,254607,100,3990,"","","",0,2827.4
1,60717958,09/04/2013,2914,254609,254609,09/13EMB,09/04/2013,254609,300,1212,"","","",0,67.52
2,60717958,09/04/2013,2914,254609,254609,09/13EMB,09/04/2013,254609,100,1000,"","","",67.52,0
3,60717958,09/04/2013,2914,254609,254609,09/13EMB,09/04/2013,254609,300,3990,"","","",67.52,0
4,60717958,09/04/2013,2914,254609,254609,09/13EMB,09/04/2013,254609,100,3990,"","","",0,67.52
1,60717958,09/04/2013,2979,254610,254610,09/13EMB,09/04/2013,254610,300,1212,"","","",0,151.92
2,60717958,09/04/2013,2979,254610,254610,09/13EMB,09/04/2013,254610,100,1000,"","","",151.92,0
3,60717958,09/04/2013,2979,254610,254610,09/13EMB,09/04/2013,254610,300,3990,"","","",151.92,0
4,60717958,09/04/2013,2979,254610,254610,09/13EMB,09/04/2013,254610,100,3990,"","","",0,151.92
1,60717958,09/04/2013,1916,254611,254611,09/13EMB,09/04/2013,254611,300,1212,"","","",0,67.52
2,60717958,09/04/2013,1916,254611,254611,09/13EMB,09/04/2013,254611,100,1000,"","","",67.52,0
3,60717958,09/04/2013,1916,254611,254611,09/13EMB,09/04/2013,254611,300,3990,"","","",67.52,0
4,60717958,09/04/2013,1916,254611,254611,09/13EMB,09/04/2013,254611,100,3990,"","","",0,67.52
1,60717958,09/04/2013,2169,254612,254612,09/13EMB,09/04/2013,254612,300,1212,"","","",0,945.28
2,60717958,09/04/2013,2169,254612,254612,09/13EMB,09/04/2013,254612,100,1000,"","","",945.28,0
3,60717958,09/04/2013,2169,254612,254612,09/13EMB,09/04/2013,254612,300,3990,"","","",945.28,0
4,60717958,09/04/2013,2169,254612,254612,09/13EMB,09/04/2013,254612,100,3990,"","","",0,945.28
1,60717958,09/04/2013,2212,255481,255481,09/13HIP,09/04/2013,255481,500,1216,"","","",0,590.8
2,60717958,09/04/2013,2212,255481,255481,09/13HIP,09/04/2013,255481,100,1000,"","","",590.8,0
3,60717958,09/04/2013,2212,255481,255481,09/13HIP,09/04/2013,255481,500,3990,"","","",590.8,0
4,60717958,09/04/2013,2212,255481,255481,09/13HIP,09/04/2013,255481,100,3990,"","","",0,590.8
1,60717958,09/04/2013,1957,255482,255482,09/13HIP,09/04/2013,255482,500,1216,"","","",0,337.6
2,60717958,09/04/2013,1957,255482,255482,09/13HIP,09/04/2013,255482,100,1000,"","","",337.6,0
3,60717958,09/04/2013,1957,255482,255482,09/13HIP,09/04/2013,255482,500,3990,"","","",337.6,0
4,60717958,09/04/2013,1957,255482,255482,09/13HIP,09/04/2013,255482,100,3990,"","","",0,337.6
1,60717958,09/04/2013,1961,255483,255483,09/13HIP,09/04/2013,255483,500,1216,"","","",0,827.12
2,60717958,09/04/2013,1961,255483,255483,09/13HIP,09/04/2013,255483,100,1000,"","","",827.12,0
3,60717958,09/04/2013,1961,255483,255483,09/13HIP,09/04/2013,255483,500,3990,"","","",827.12,0
4,60717958,09/04/2013,1961,255483,255483,09/13HIP,09/04/2013,255483,100,3990,"","","",0,827.12
1,60717958,09/04/2013,2127,255484,255484,09/13HIP,09/04/2013,255484,500,1216,"","","",0,84.4
2,60717958,09/04/2013,2127,255484,255484,09/13HIP,09/04/2013,255484,100,1000,"","","",84.4,0
3,60717958,09/04/2013,2127,255484,255484,09/13HIP,09/04/2013,255484,500,3990,"","","",84.4,0
4,60717958,09/04/2013,2127,255484,255484,09/13HIP,09/04/2013,255484,100,3990,"","","",0,84.4
1,60717958,09/04/2013,1963,255485,255485,09/13HIP,09/04/2013,255485,500,1216,"","","",0,270.08
2,60717958,09/04/2013,1963,255485,255485,09/13HIP,09/04/2013,255485,100,1000,"","","",270.08,0
3,60717958,09/04/2013,1963,255485,255485,09/13HIP,09/04/2013,255485,500,3990,"","","",270.08,0
4,60717958,09/04/2013,1963,255485,255485,09/13HIP,09/04/2013,255485,100,3990,"","","",0,270.08
1,5906,09/04/2013,2584,251028,251028,09/13ICS,09/04/2013,251028,300,1228,"","","",0,393.6
2,5906,09/04/2013,2584,251028,251028,09/13ICS,09/04/2013,251028,100,1000,"","","",393.6,0
3,5906,09/04/2013,2584,251028,251028,09/13ICS,09/04/2013,251028,300,3990,"","","",393.6,0
4,5906,09/04/2013,2584,251028,251028,09/13ICS,09/04/2013,251028,100,3990,"","","",0,393.6
1,5906,09/04/2013,2584,251907,251907,09/13ICS,09/04/2013,251907,300,1228,"","","",0,393.6
2,5906,09/04/2013,2584,251907,251907,09/13ICS,09/04/2013,251907,100,1000,"","","",393.6,0
3,5906,09/04/2013,2584,251907,251907,09/13ICS,09/04/2013,251907,300,3990,"","","",393.6,0
4,5906,09/04/2013,2584,251907,251907,09/13ICS,09/04/2013,251907,100,3990,"","","",0,393.6
1,5906,09/04/2013,2798,251029,251029,09/13ICS,09/04/2013,251029,300,1228,"","","",0,459.2
2,5906,09/04/2013,2798,251029,251029,09/13ICS,09/04/2013,251029,100,1000,"","","",459.2,0
3,5906,09/04/2013,2798,251029,251029,09/13ICS,09/04/2013,251029,300,3990,"","","",459.2,0
4,5906,09/04/2013,2798,251029,251029,09/13ICS,09/04/2013,251029,100,3990,"","","",0,459.2
1,5906,09/04/2013,2798,251908,251908,09/13ICS,09/04/2013,251908,300,1228,"","","",0,459.2
2,5906,09/04/2013,2798,251908,251908,09/13ICS,09/04/2013,251908,100,1000,"","","",459.2,0
3,5906,09/04/2013,2798,251908,251908,09/13ICS,09/04/2013,251908,300,3990,"","","",459.2,0
4,5906,09/04/2013,2798,251908,251908,09/13ICS,09/04/2013,251908,100,3990,"","","",0,459.2
1,5906,09/04/2013,2939,251030,251030,09/13ICS,09/04/2013,251030,300,1228,"","","",0,328.0
2,5906,09/04/2013,2939,251030,251030,09/13ICS,09/04/2013,251030,100,1000,"","","",328.0,0
3,5906,09/04/2013,2939,251030,251030,09/13ICS,09/04/2013,251030,300,3990,"","","",328.0,0
4,5906,09/04/2013,2939,251030,251030,09/13ICS,09/04/2013,251030,100,3990,"","","",0,328.0
1,5906,09/04/2013,2939,251909,251909,09/13ICS,09/04/2013,251909,300,1228,"","","",0,262.4
2,5906,09/04/2013,2939,251909,251909,09/13ICS,09/04/2013,251909,100,1000,"","","",262.4,0
3,5906,09/04/2013,2939,251909,251909,09/13ICS,09/04/2013,251909,300,3990,"","","",262.4,0
4,5906,09/04/2013,2939,251909,251909,09/13ICS,09/04/2013,251909,100,3990,"","","",0,262.4
1,5906,09/04/2013,2901,251033,251033,09/13ICS,09/04/2013,251033,300,1228,"","","",0,2361.6
2,5906,09/04/2013,2901,251033,251033,09/13ICS,09/04/2013,251033,100,1000,"","","",2361.6,0
3,5906,09/04/2013,2901,251033,251033,09/13ICS,09/04/2013,251033,300,3990,"","","",2361.6,0
4,5906,09/04/2013,2901,251033,251033,09/13ICS,09/04/2013,251033,100,3990,"","","",0,2361.6
1,5906,09/04/2013,2901,251912,251912,09/13ICS,09/04/2013,251912,300,1228,"","","",0,3608.0
2,5906,09/04/2013,2901,251912,251912,09/13ICS,09/04/2013,251912,100,1000,"","","",3608.0,0
3,5906,09/04/2013,2901,251912,251912,09/13ICS,09/04/2013,251912,300,3990,"","","",3608.0,0
4,5906,09/04/2013,2901,251912,251912,09/13ICS,09/04/2013,251912,100,3990,"","","",0,3608.0
1,5906,09/04/2013,2916,251034,251034,09/13ICS,09/04/2013,251034,300,1228,"","","",0,1139.8
2,5906,09/04/2013,2916,251034,251034,09/13ICS,09/04/2013,251034,100,1000,"","","",1139.8,0
3,5906,09/04/2013,2916,251034,251034,09/13ICS,09/04/2013,251034,300,3990,"","","",1139.8,0
4,5906,09/04/2013,2916,251034,251034,09/13ICS,09/04/2013,251034,100,3990,"","","",0,1139.8
1,5906,09/04/2013,2916,251913,251913,09/13ICS,09/04/2013,251913,300,1228,"","","",0,1168.5
2,5906,09/04/2013,2916,251913,251913,09/13ICS,09/04/2013,251913,100,1000,"","","",1168.5,0
3,5906,09/04/2013,2916,251913,251913,09/13ICS,09/04/2013,251913,300,3990,"","","",1168.5,0
4,5906,09/04/2013,2916,251913,251913,09/13ICS,09/04/2013,251913,100,3990,"","","",0,1168.5
1,5906,09/04/2013,2696,251035,251035,09/13ICS,09/04/2013,251035,300,1228,"","","",0,787.2
2,5906,09/04/2013,2696,251035,251035,09/13ICS,09/04/2013,251035,100,1000,"","","",787.2,0
3,5906,09/04/2013,2696,251035,251035,09/13ICS,09/04/2013,251035,300,3990,"","","",787.2,0
4,5906,09/04/2013,2696,251035,251035,09/13ICS,09/04/2013,251035,100,3990,"","","",0,787.2
1,5906,09/04/2013,2696,251914,251914,09/13ICS,09/04/2013,251914,300,1228,"","","",0,840.5
2,5906,09/04/2013,2696,251914,251914,09/13ICS,09/04/2013,251914,100,1000,"","","",840.5,0
3,5906,09/04/2013,2696,251914,251914,09/13ICS,09/04/2013,251914,300,3990,"","","",840.5,0
4,5906,09/04/2013,2696,251914,251914,09/13ICS,09/04/2013,251914,100,3990,"","","",0,840.5
1,13386,09/04/2013,2940,252780-1,252780-1,09/13VIL,09/04/2013,252780-1,300,1310,"","","",0,189.12
2,13386,09/04/2013,2940,252780-1,252780-1,09/13VIL,09/04/2013,252780-1,100,1000,"","","",189.12,0
3,13386,09/04/2013,2940,252780-1,252780-1,09/13VIL,09/04/2013,252780-1,300,3990,"","","",189.12,0
4,13386,09/04/2013,2940,252780-1,252780-1,09/13VIL,09/04/2013,252780-1,100,3990,"","","",0,189.12
1,13386,09/04/2013,2950,252781-1,252781-1,09/13VIL,09/04/2013,252781-1,300,1310,"","","",0,110.32
2,13386,09/04/2013,2950,252781-1,252781-1,09/13VIL,09/04/2013,252781-1,100,1000,"","","",110.32,0
3,13386,09/04/2013,2950,252781-1,252781-1,09/13VIL,09/04/2013,252781-1,300,3990,"","","",110.32,0
4,13386,09/04/2013,2950,252781-1,252781-1,09/13VIL,09/04/2013,252781-1,100,3990,"","","",0,110.32
1,13386,09/04/2013,2944,252782-1,252782-1,09/13VIL,09/04/2013,252782-1,300,1310,"","","",0,177.3
2,13386,09/04/2013,2944,252782-1,252782-1,09/13VIL,09/04/2013,252782-1,100,1000,"","","",177.3,0
3,13386,09/04/2013,2944,252782-1,252782-1,09/13VIL,09/04/2013,252782-1,300,3990,"","","",177.3,0
4,13386,09/04/2013,2944,252782-1,252782-1,09/13VIL,09/04/2013,252782-1,100,3990,"","","",0,177.3
1,2072929,09/04/2013,2884,253861,253861,09/13UHC,09/04/2013,253861,500,1213,"","","",0,960.96
2,2072929,09/04/2013,2884,253861,253861,09/13UHC,09/04/2013,253861,100,1000,"","","",960.96,0
3,2072929,09/04/2013,2884,253861,253861,09/13UHC,09/04/2013,253861,500,3990,"","","",960.96,0
4,2072929,09/04/2013,2884,253861,253861,09/13UHC,09/04/2013,253861,100,3990,"","","",0,960.96
1,2072929,09/04/2013,2607,253862,253862,09/13UHC,09/04/2013,253862,500,1213,"","","",0,1441.44
2,2072929,09/04/2013,2607,253862,253862,09/13UHC,09/04/2013,253862,100,1000,"","","",1441.44,0
3,2072929,09/04/2013,2607,253862,253862,09/13UHC,09/04/2013,253862,500,3990,"","","",1441.44,0
4,2072929,09/04/2013,2607,253862,253862,09/13UHC,09/04/2013,253862,100,3990,"","","",0,1441.44
1,2072929,09/04/2013,1939,253863,253863,09/13UHC,09/04/2013,253863,500,1213,"","","",0,909.48
2,2072929,09/04/2013,1939,253863,253863,09/13UHC,09/04/2013,253863,100,1000,"","","",909.48,0
3,2072929,09/04/2013,1939,253863,253863,09/13UHC,09/04/2013,253863,500,3990,"","","",909.48,0
4,2072929,09/04/2013,1939,253863,253863,09/13UHC,09/04/2013,253863,100,3990,"","","",0,909.48
1,2072929,09/04/2013,2885,253864,253864,09/13UHC,09/04/2013,253864,500,1213,"","","",0,360.36
2,2072929,09/04/2013,2885,253864,253864,09/13UHC,09/04/2013,253864,100,1000,"","","",360.36,0
3,2072929,09/04/2013,2885,253864,253864,09/13UHC,09/04/2013,253864,500,3990,"","","",360.36,0
4,2072929,09/04/2013,2885,253864,253864,09/13UHC,09/04/2013,253864,100,3990,"","","",0,360.36
1,2072929,09/04/2013,1940,253865,253865,09/13UHC,09/04/2013,253865,500,1213,"","","",0,823.68
2,2072929,09/04/2013,1940,253865,253865,09/13UHC,09/04/2013,253865,100,1000,"","","",823.68,0
3,2072929,09/04/2013,1940,253865,253865,09/13UHC,09/04/2013,253865,500,3990,"","","",823.68,0
4,2072929,09/04/2013,1940,253865,253865,09/13UHC,09/04/2013,253865,100,3990,"","","",0,823.68
1,2072929,09/04/2013,1940,253866,253866,09/13UHC,09/04/2013,253866,500,1213,"","","",0,137.28
2,2072929,09/04/2013,1940,253866,253866,09/13UHC,09/04/2013,253866,100,1000,"","","",137.28,0
3,2072929,09/04/2013,1940,253866,253866,09/13UHC,09/04/2013,253866,500,3990,"","","",137.28,0
4,2072929,09/04/2013,1940,253866,253866,09/13UHC,09/04/2013,253866,100,3990,"","","",0,137.28
1,2072929,09/04/2013,2948,253867,253867,09/13UHC,09/04/2013,253867,500,1213,"","","",0,3500.64
2,2072929,09/04/2013,2948,253867,253867,09/13UHC,09/04/2013,253867,100,1000,"","","",3500.64,0
3,2072929,09/04/2013,2948,253867,253867,09/13UHC,09/04/2013,253867,500,3990,"","","",3500.64,0
4,2072929,09/04/2013,2948,253867,253867,09/13UHC,09/04/2013,253867,100,3990,"","","",0,3500.64
1,2072929,09/04/2013,1936,254593,254593,09/13UHC,09/04/2013,254593,500,1213,"","","",0,1201.2
2,2072929,09/04/2013,1936,254593,254593,09/13UHC,09/04/2013,254593,100,1000,"","","",1201.2,0
3,2072929,09/04/2013,1936,254593,254593,09/13UHC,09/04/2013,254593,500,3990,"","","",1201.2,0
4,2072929,09/04/2013,1936,254593,254593,09/13UHC,09/04/2013,254593,100,3990,"","","",0,1201.2
1,383296,09/04/2013,2773,254048,254048,09/13CCM,09/04/2013,254048,300,1226,"","","",0,169.2
2,383296,09/04/2013,2773,254048,254048,09/13CCM,09/04/2013,254048,100,1000,"","","",169.2,0
3,383296,09/04/2013,2773,254048,254048,09/13CCM,09/04/2013,254048,300,3990,"","","",169.2,0
4,383296,09/04/2013,2773,254048,254048,09/13CCM,09/04/2013,254048,100,3990,"","","",0,169.2
1,383296,09/04/2013,2773,254049,254049,09/13CCM,09/04/2013,254049,300,1226,"","","",0,84.6
2,383296,09/04/2013,2773,254049,254049,09/13CCM,09/04/2013,254049,100,1000,"","","",84.6,0
3,383296,09/04/2013,2773,254049,254049,09/13CCM,09/04/2013,254049,300,3990,"","","",84.6,0
4,383296,09/04/2013,2773,254049,254049,09/13CCM,09/04/2013,254049,100,3990,"","","",0,84.6
1,383296,09/04/2013,2830,254050,254050,09/13CCM,09/04/2013,254050,300,1226,"","","",0,705.0
2,383296,09/04/2013,2830,254050,254050,09/13CCM,09/04/2013,254050,100,1000,"","","",705.0,0
3,383296,09/04/2013,2830,254050,254050,09/13CCM,09/04/2013,254050,300,3990,"","","",705.0,0
4,383296,09/04/2013,2830,254050,254050,09/13CCM,09/04/2013,254050,100,3990,"","","",0,705.0
1,383296,09/04/2013,2830,254051,254051,09/13CCM,09/04/2013,254051,300,1226,"","","",0,282.0
2,383296,09/04/2013,2830,254051,254051,09/13CCM,09/04/2013,254051,100,1000,"","","",282.0,0
3,383296,09/04/2013,2830,254051,254051,09/13CCM,09/04/2013,254051,300,3990,"","","",282.0,0
4,383296,09/04/2013,2830,254051,254051,09/13CCM,09/04/2013,254051,100,3990,"","","",0,282.0
1,383296,09/04/2013,2774,254052,254052,09/13CCM,09/04/2013,254052,300,1226,"","","",0,35.25
2,383296,09/04/2013,2774,254052,254052,09/13CCM,09/04/2013,254052,100,1000,"","","",35.25,0
3,383296,09/04/2013,2774,254052,254052,09/13CCM,09/04/2013,254052,300,3990,"","","",35.25,0
4,383296,09/04/2013,2774,254052,254052,09/13CCM,09/04/2013,254052,100,3990,"","","",0,35.25
1,383296,09/04/2013,2774,254053,254053,09/13CCM,09/04/2013,254053,300,1226,"","","",0,42.3
2,383296,09/04/2013,2774,254053,254053,09/13CCM,09/04/2013,254053,100,1000,"","","",42.3,0
3,383296,09/04/2013,2774,254053,254053,09/13CCM,09/04/2013,254053,300,3990,"","","",42.3,0
4,383296,09/04/2013,2774,254053,254053,09/13CCM,09/04/2013,254053,100,3990,"","","",0,42.3
1,383296,09/04/2013,2199,254054,254054,09/13CCM,09/04/2013,254054,300,1226,"","","",0,366.6
2,383296,09/04/2013,2199,254054,254054,09/13CCM,09/04/2013,254054,100,1000,"","","",366.6,0
3,383296,09/04/2013,2199,254054,254054,09/13CCM,09/04/2013,254054,300,3990,"","","",366.6,0
4,383296,09/04/2013,2199,254054,254054,09/13CCM,09/04/2013,254054,100,3990,"","","",0,366.6
