Seq,Receipt #,post_date,other id,invoice #,header memo,batch,doc date,detail memo,fund,account,cc1,cc2,cc3,debit,credit
1,98000004514,07/29/2013,2571,247277,247277,07/13SHP,07/29/2013,247277,300,1204,"","","",0,455.68
2,98000004514,07/29/2013,2571,247277,247277,07/13SHP,07/29/2013,247277,100,1000,"","","",455.68,0
3,98000004514,07/29/2013,2571,247277,247277,07/13SHP,07/29/2013,247277,300,3990,"","","",455.68,0
4,98000004514,07/29/2013,2571,247277,247277,07/13SHP,07/29/2013,247277,100,3990,"","","",0,455.68
1,98000004514,07/29/2013,2594,247278,247278,07/13SHP,07/29/2013,247278,300,1204,"","","",0,626.56
2,98000004514,07/29/2013,2594,247278,247278,07/13SHP,07/29/2013,247278,100,1000,"","","",626.56,0
3,98000004514,07/29/2013,2594,247278,247278,07/13SHP,07/29/2013,247278,300,3990,"","","",626.56,0
4,98000004514,07/29/2013,2594,247278,247278,07/13SHP,07/29/2013,247278,100,3990,"","","",0,626.56
1,98000004514,07/29/2013,2634,247279,247279,07/13SHP,07/29/2013,247279,300,1204,"","","",0,996.8
2,98000004514,07/29/2013,2634,247279,247279,07/13SHP,07/29/2013,247279,100,1000,"","","",996.8,0
3,98000004514,07/29/2013,2634,247279,247279,07/13SHP,07/29/2013,247279,300,3990,"","","",996.8,0
4,98000004514,07/29/2013,2634,247279,247279,07/13SHP,07/29/2013,247279,100,3990,"","","",0,996.8
1,98000004514,07/29/2013,2202,247281,247281,07/13SHP,07/29/2013,247281,300,1204,"","","",0,427.2
2,98000004514,07/29/2013,2202,247281,247281,07/13SHP,07/29/2013,247281,100,1000,"","","",427.2,0
3,98000004514,07/29/2013,2202,247281,247281,07/13SHP,07/29/2013,247281,300,3990,"","","",427.2,0
4,98000004514,07/29/2013,2202,247281,247281,07/13SHP,07/29/2013,247281,100,3990,"","","",0,427.2
1,98000004514,07/29/2013,1657,247282,247282,07/13SHP,07/29/2013,247282,300,1204,"","","",0,569.6
2,98000004514,07/29/2013,1657,247282,247282,07/13SHP,07/29/2013,247282,100,1000,"","","",569.6,0
3,98000004514,07/29/2013,1657,247282,247282,07/13SHP,07/29/2013,247282,300,3990,"","","",569.6,0
4,98000004514,07/29/2013,1657,247282,247282,07/13SHP,07/29/2013,247282,100,3990,"","","",0,569.6
1,98000004514,07/29/2013,1817,247285,247285,07/13SHP,07/29/2013,247285,300,1204,"","","",0,469.92
2,98000004514,07/29/2013,1817,247285,247285,07/13SHP,07/29/2013,247285,100,1000,"","","",469.92,0
3,98000004514,07/29/2013,1817,247285,247285,07/13SHP,07/29/2013,247285,300,3990,"","","",469.92,0
4,98000004514,07/29/2013,1817,247285,247285,07/13SHP,07/29/2013,247285,100,3990,"","","",0,469.92
1,98000004514,07/29/2013,S2003480,247287,247287,07/13SHP,07/29/2013,247287,300,1204,"","","",0,462.8
2,98000004514,07/29/2013,S2003480,247287,247287,07/13SHP,07/29/2013,247287,100,1000,"","","",462.8,0
3,98000004514,07/29/2013,S2003480,247287,247287,07/13SHP,07/29/2013,247287,300,3990,"","","",462.8,0
4,98000004514,07/29/2013,S2003480,247287,247287,07/13SHP,07/29/2013,247287,100,3990,"","","",0,462.8
1,98000004514,07/29/2013,2632,247294,247294,07/13SHP,07/29/2013,247294,300,1204,"","","",0,498.4
2,98000004514,07/29/2013,2632,247294,247294,07/13SHP,07/29/2013,247294,100,1000,"","","",498.4,0
3,98000004514,07/29/2013,2632,247294,247294,07/13SHP,07/29/2013,247294,300,3990,"","","",498.4,0
4,98000004514,07/29/2013,2632,247294,247294,07/13SHP,07/29/2013,247294,100,3990,"","","",0,498.4
1,98000004514,07/29/2013,2659,247296,247296,07/13SHP,07/29/2013,247296,300,1204,"","","",0,1139.2
2,98000004514,07/29/2013,2659,247296,247296,07/13SHP,07/29/2013,247296,100,1000,"","","",1139.2,0
3,98000004514,07/29/2013,2659,247296,247296,07/13SHP,07/29/2013,247296,300,3990,"","","",1139.2,0
4,98000004514,07/29/2013,2659,247296,247296,07/13SHP,07/29/2013,247296,100,3990,"","","",0,1139.2
1,98000004514,07/29/2013,1712,247297,247297,07/13SHP,07/29/2013,247297,300,1204,"","","",0,1196.16
2,98000004514,07/29/2013,1712,247297,247297,07/13SHP,07/29/2013,247297,100,1000,"","","",1196.16,0
3,98000004514,07/29/2013,1712,247297,247297,07/13SHP,07/29/2013,247297,300,3990,"","","",1196.16,0
4,98000004514,07/29/2013,1712,247297,247297,07/13SHP,07/29/2013,247297,100,3990,"","","",0,1196.16
1,98000004514,07/29/2013,2660,247298,247298,07/13SHP,07/29/2013,247298,300,1204,"","","",0,142.4
2,98000004514,07/29/2013,2660,247298,247298,07/13SHP,07/29/2013,247298,100,1000,"","","",142.4,0
3,98000004514,07/29/2013,2660,247298,247298,07/13SHP,07/29/2013,247298,300,3990,"","","",142.4,0
4,98000004514,07/29/2013,2660,247298,247298,07/13SHP,07/29/2013,247298,100,3990,"","","",0,142.4
1,98000004514,07/29/2013,2660,247299,247299,07/13SHP,07/29/2013,247299,300,1204,"","","",0,854.4
2,98000004514,07/29/2013,2660,247299,247299,07/13SHP,07/29/2013,247299,100,1000,"","","",854.4,0
3,98000004514,07/29/2013,2660,247299,247299,07/13SHP,07/29/2013,247299,300,3990,"","","",854.4,0
4,98000004514,07/29/2013,2660,247299,247299,07/13SHP,07/29/2013,247299,100,3990,"","","",0,854.4
1,98000004514,07/29/2013,2615,247300,247300,07/13SHP,07/29/2013,247300,300,1204,"","","",0,341.76
2,98000004514,07/29/2013,2615,247300,247300,07/13SHP,07/29/2013,247300,100,1000,"","","",341.76,0
3,98000004514,07/29/2013,2615,247300,247300,07/13SHP,07/29/2013,247300,300,3990,"","","",341.76,0
4,98000004514,07/29/2013,2615,247300,247300,07/13SHP,07/29/2013,247300,100,3990,"","","",0,341.76
1,98000004514,07/29/2013,2679,247305,247305,07/13SHP,07/29/2013,247305,300,1204,"","","",0,1400.0
2,98000004514,07/29/2013,2679,247305,247305,07/13SHP,07/29/2013,247305,100,1000,"","","",1400.0,0
3,98000004514,07/29/2013,2679,247305,247305,07/13SHP,07/29/2013,247305,300,3990,"","","",1400.0,0
4,98000004514,07/29/2013,2679,247305,247305,07/13SHP,07/29/2013,247305,100,3990,"","","",0,1400.0
1,98000004514,07/29/2013,2600,247307,247307,07/13SHP,07/29/2013,247307,300,1204,"","","",0,854.4
2,98000004514,07/29/2013,2600,247307,247307,07/13SHP,07/29/2013,247307,100,1000,"","","",854.4,0
3,98000004514,07/29/2013,2600,247307,247307,07/13SHP,07/29/2013,247307,300,3990,"","","",854.4,0
4,98000004514,07/29/2013,2600,247307,247307,07/13SHP,07/29/2013,247307,100,3990,"","","",0,854.4
1,98000004514,07/29/2013,2572,247308,247308,07/13SHP,07/29/2013,247308,300,1204,"","","",0,384.48
2,98000004514,07/29/2013,2572,247308,247308,07/13SHP,07/29/2013,247308,100,1000,"","","",384.48,0
3,98000004514,07/29/2013,2572,247308,247308,07/13SHP,07/29/2013,247308,300,3990,"","","",384.48,0
4,98000004514,07/29/2013,2572,247308,247308,07/13SHP,07/29/2013,247308,100,3990,"","","",0,384.48
1,98000004514,07/29/2013,2576,247309,247309,07/13SHP,07/29/2013,247309,300,1204,"","","",0,170.88
2,98000004514,07/29/2013,2576,247309,247309,07/13SHP,07/29/2013,247309,100,1000,"","","",170.88,0
3,98000004514,07/29/2013,2576,247309,247309,07/13SHP,07/29/2013,247309,300,3990,"","","",170.88,0
4,98000004514,07/29/2013,2576,247309,247309,07/13SHP,07/29/2013,247309,100,3990,"","","",0,170.88
1,98000004514,07/29/2013,1766,247311,247311,07/13SHP,07/29/2013,247311,300,1204,"","","",0,684.0
2,98000004514,07/29/2013,1766,247311,247311,07/13SHP,07/29/2013,247311,100,1000,"","","",684.0,0
3,98000004514,07/29/2013,1766,247311,247311,07/13SHP,07/29/2013,247311,300,3990,"","","",684.0,0
4,98000004514,07/29/2013,1766,247311,247311,07/13SHP,07/29/2013,247311,100,3990,"","","",0,684.0
1,98000004514,07/29/2013,1487,247312,247312,07/13SHP,07/29/2013,247312,300,1204,"","","",0,398.92
2,98000004514,07/29/2013,1487,247312,247312,07/13SHP,07/29/2013,247312,100,1000,"","","",398.92,0
3,98000004514,07/29/2013,1487,247312,247312,07/13SHP,07/29/2013,247312,300,3990,"","","",398.92,0
4,98000004514,07/29/2013,1487,247312,247312,07/13SHP,07/29/2013,247312,100,3990,"","","",0,398.92
1,98000004514,07/29/2013,2573,247313,247313,07/13SHP,07/29/2013,247313,300,1204,"","","",0,284.8
2,98000004514,07/29/2013,2573,247313,247313,07/13SHP,07/29/2013,247313,100,1000,"","","",284.8,0
3,98000004514,07/29/2013,2573,247313,247313,07/13SHP,07/29/2013,247313,300,3990,"","","",284.8,0
4,98000004514,07/29/2013,2573,247313,247313,07/13SHP,07/29/2013,247313,100,3990,"","","",0,284.8
1,98000004514,07/29/2013,2595,247314,247314,07/13SHP,07/29/2013,247314,300,1204,"","","",0,1400.0
2,98000004514,07/29/2013,2595,247314,247314,07/13SHP,07/29/2013,247314,100,1000,"","","",1400.0,0
3,98000004514,07/29/2013,2595,247314,247314,07/13SHP,07/29/2013,247314,300,3990,"","","",1400.0,0
4,98000004514,07/29/2013,2595,247314,247314,07/13SHP,07/29/2013,247314,100,3990,"","","",0,1400.0
1,98000004514,07/29/2013,2105,247316,247316,07/13SHP,07/29/2013,247316,300,1204,"","","",0,227.84
2,98000004514,07/29/2013,2105,247316,247316,07/13SHP,07/29/2013,247316,100,1000,"","","",227.84,0
3,98000004514,07/29/2013,2105,247316,247316,07/13SHP,07/29/2013,247316,300,3990,"","","",227.84,0
4,98000004514,07/29/2013,2105,247316,247316,07/13SHP,07/29/2013,247316,100,3990,"","","",0,227.84
1,98000004514,07/29/2013,1735,248133,248133,07/13SHP,07/29/2013,248133,300,1204,"","","",0,56.96
2,98000004514,07/29/2013,1735,248133,248133,07/13SHP,07/29/2013,248133,100,1000,"","","",56.96,0
3,98000004514,07/29/2013,1735,248133,248133,07/13SHP,07/29/2013,248133,300,3990,"","","",56.96,0
4,98000004514,07/29/2013,1735,248133,248133,07/13SHP,07/29/2013,248133,100,3990,"","","",0,56.96
1,98000004514,07/29/2013,1967,248134,248134,07/13SHP,07/29/2013,248134,300,1204,"","","",0,797.44
2,98000004514,07/29/2013,1967,248134,248134,07/13SHP,07/29/2013,248134,100,1000,"","","",797.44,0
3,98000004514,07/29/2013,1967,248134,248134,07/13SHP,07/29/2013,248134,300,3990,"","","",797.44,0
4,98000004514,07/29/2013,1967,248134,248134,07/13SHP,07/29/2013,248134,100,3990,"","","",0,797.44
1,98000004514,07/29/2013,1426,248135,248135,07/13SHP,07/29/2013,248135,300,1204,"","","",0,256.32
2,98000004514,07/29/2013,1426,248135,248135,07/13SHP,07/29/2013,248135,100,1000,"","","",256.32,0
3,98000004514,07/29/2013,1426,248135,248135,07/13SHP,07/29/2013,248135,300,3990,"","","",256.32,0
4,98000004514,07/29/2013,1426,248135,248135,07/13SHP,07/29/2013,248135,100,3990,"","","",0,256.32
1,98000004514,07/29/2013,2599,248137,248137,07/13SHP,07/29/2013,248137,300,1204,"","","",0,1196.16
2,98000004514,07/29/2013,2599,248137,248137,07/13SHP,07/29/2013,248137,100,1000,"","","",1196.16,0
3,98000004514,07/29/2013,2599,248137,248137,07/13SHP,07/29/2013,248137,300,3990,"","","",1196.16,0
4,98000004514,07/29/2013,2599,248137,248137,07/13SHP,07/29/2013,248137,100,3990,"","","",0,1196.16
1,98000004514,07/29/2013,2594,248141,248141,07/13SHP,07/29/2013,248141,300,1204,"","","",0,626.56
2,98000004514,07/29/2013,2594,248141,248141,07/13SHP,07/29/2013,248141,100,1000,"","","",626.56,0
3,98000004514,07/29/2013,2594,248141,248141,07/13SHP,07/29/2013,248141,300,3990,"","","",626.56,0
4,98000004514,07/29/2013,2594,248141,248141,07/13SHP,07/29/2013,248141,100,3990,"","","",0,626.56
1,98000004514,07/29/2013,2634,248142,248142,07/13SHP,07/29/2013,248142,300,1204,"","","",0,996.8
2,98000004514,07/29/2013,2634,248142,248142,07/13SHP,07/29/2013,248142,100,1000,"","","",996.8,0
3,98000004514,07/29/2013,2634,248142,248142,07/13SHP,07/29/2013,248142,300,3990,"","","",996.8,0
4,98000004514,07/29/2013,2634,248142,248142,07/13SHP,07/29/2013,248142,100,3990,"","","",0,996.8
1,98000004514,07/29/2013,2639,248146,248146,07/13SHP,07/29/2013,248146,300,1204,"","","",0,1139.2
2,98000004514,07/29/2013,2639,248146,248146,07/13SHP,07/29/2013,248146,100,1000,"","","",1139.2,0
3,98000004514,07/29/2013,2639,248146,248146,07/13SHP,07/29/2013,248146,300,3990,"","","",1139.2,0
4,98000004514,07/29/2013,2639,248146,248146,07/13SHP,07/29/2013,248146,100,3990,"","","",0,1139.2
1,98000004514,07/29/2013,S2003480,248151,248151,07/13SHP,07/29/2013,248151,300,1204,"","","",0,868.64
2,98000004514,07/29/2013,S2003480,248151,248151,07/13SHP,07/29/2013,248151,100,1000,"","","",868.64,0
3,98000004514,07/29/2013,S2003480,248151,248151,07/13SHP,07/29/2013,248151,300,3990,"","","",868.64,0
4,98000004514,07/29/2013,S2003480,248151,248151,07/13SHP,07/29/2013,248151,100,3990,"","","",0,868.64
1,98000004514,07/29/2013,1712,248160,248160,07/13SHP,07/29/2013,248160,300,1204,"","","",0,1196.16
2,98000004514,07/29/2013,1712,248160,248160,07/13SHP,07/29/2013,248160,100,1000,"","","",1196.16,0
3,98000004514,07/29/2013,1712,248160,248160,07/13SHP,07/29/2013,248160,300,3990,"","","",1196.16,0
4,98000004514,07/29/2013,1712,248160,248160,07/13SHP,07/29/2013,248160,100,3990,"","","",0,1196.16
1,98000004514,07/29/2013,2733,248164,248164,07/13SHP,07/29/2013,248164,300,1204,"","","",0,455.68
2,98000004514,07/29/2013,2733,248164,248164,07/13SHP,07/29/2013,248164,100,1000,"","","",455.68,0
3,98000004514,07/29/2013,2733,248164,248164,07/13SHP,07/29/2013,248164,300,3990,"","","",455.68,0
4,98000004514,07/29/2013,2733,248164,248164,07/13SHP,07/29/2013,248164,100,3990,"","","",0,455.68
1,98000004514,07/29/2013,2734,248165,248165,07/13SHP,07/29/2013,248165,300,1204,"","","",0,227.84
2,98000004514,07/29/2013,2734,248165,248165,07/13SHP,07/29/2013,248165,100,1000,"","","",227.84,0
3,98000004514,07/29/2013,2734,248165,248165,07/13SHP,07/29/2013,248165,300,3990,"","","",227.84,0
4,98000004514,07/29/2013,2734,248165,248165,07/13SHP,07/29/2013,248165,100,3990,"","","",0,227.84
1,98000004514,07/29/2013,2575,248166,248166,07/13SHP,07/29/2013,248166,300,1204,"","","",0,598.08
2,98000004514,07/29/2013,2575,248166,248166,07/13SHP,07/29/2013,248166,100,1000,"","","",598.08,0
3,98000004514,07/29/2013,2575,248166,248166,07/13SHP,07/29/2013,248166,300,3990,"","","",598.08,0
4,98000004514,07/29/2013,2575,248166,248166,07/13SHP,07/29/2013,248166,100,3990,"","","",0,598.08
1,98000004514,07/29/2013,2572,248171,248171,07/13SHP,07/29/2013,248171,300,1204,"","","",0,142.4
2,98000004514,07/29/2013,2572,248171,248171,07/13SHP,07/29/2013,248171,100,1000,"","","",142.4,0
3,98000004514,07/29/2013,2572,248171,248171,07/13SHP,07/29/2013,248171,300,3990,"","","",142.4,0
4,98000004514,07/29/2013,2572,248171,248171,07/13SHP,07/29/2013,248171,100,3990,"","","",0,142.4
1,98000004514,07/29/2013,1766,248173,248173,07/13SHP,07/29/2013,248173,300,1204,"","","",0,684.0
2,98000004514,07/29/2013,1766,248173,248173,07/13SHP,07/29/2013,248173,100,1000,"","","",684.0,0
3,98000004514,07/29/2013,1766,248173,248173,07/13SHP,07/29/2013,248173,300,3990,"","","",684.0,0
4,98000004514,07/29/2013,1766,248173,248173,07/13SHP,07/29/2013,248173,100,3990,"","","",0,684.0
1,98000004514,07/29/2013,2573,248175,248175,07/13SHP,07/29/2013,248175,300,1204,"","","",0,56.96
2,98000004514,07/29/2013,2573,248175,248175,07/13SHP,07/29/2013,248175,100,1000,"","","",56.96,0
3,98000004514,07/29/2013,2573,248175,248175,07/13SHP,07/29/2013,248175,300,3990,"","","",56.96,0
4,98000004514,07/29/2013,2573,248175,248175,07/13SHP,07/29/2013,248175,100,3990,"","","",0,56.96
1,98000004514,07/29/2013,2573,248176,248176,07/13SHP,07/29/2013,248176,300,1204,"","","",0,227.84
2,98000004514,07/29/2013,2573,248176,248176,07/13SHP,07/29/2013,248176,100,1000,"","","",227.84,0
3,98000004514,07/29/2013,2573,248176,248176,07/13SHP,07/29/2013,248176,300,3990,"","","",227.84,0
4,98000004514,07/29/2013,2573,248176,248176,07/13SHP,07/29/2013,248176,100,3990,"","","",0,227.84
1,90000257024,07/29/2013,2136,223858,223858,07/13HFS,07/29/2013,223858,500,1218,"","","",0,405.12
2,90000257024,07/29/2013,2136,223858,223858,07/13HFS,07/29/2013,223858,100,1000,"","","",405.12,0
3,90000257024,07/29/2013,2136,223858,223858,07/13HFS,07/29/2013,223858,500,3990,"","","",405.12,0
4,90000257024,07/29/2013,2136,223858,223858,07/13HFS,07/29/2013,223858,100,3990,"","","",0,405.12
1,90000257024,07/29/2013,2136,224821,224821,07/13HFS,07/29/2013,224821,500,1218,"","","",0,506.4
2,90000257024,07/29/2013,2136,224821,224821,07/13HFS,07/29/2013,224821,100,1000,"","","",506.4,0
3,90000257024,07/29/2013,2136,224821,224821,07/13HFS,07/29/2013,224821,500,3990,"","","",506.4,0
4,90000257024,07/29/2013,2136,224821,224821,07/13HFS,07/29/2013,224821,100,3990,"","","",0,506.4
1,90000257024,07/29/2013,2136,225782,225782,07/13HFS,07/29/2013,225782,500,1218,"","","",0,202.56
2,90000257024,07/29/2013,2136,225782,225782,07/13HFS,07/29/2013,225782,100,1000,"","","",202.56,0
3,90000257024,07/29/2013,2136,225782,225782,07/13HFS,07/29/2013,225782,500,3990,"","","",202.56,0
4,90000257024,07/29/2013,2136,225782,225782,07/13HFS,07/29/2013,225782,100,3990,"","","",0,202.56
1,90000257024,07/29/2013,2136,226694,226694,07/13HFS,07/29/2013,226694,500,1218,"","","",0,810.24
2,90000257024,07/29/2013,2136,226694,226694,07/13HFS,07/29/2013,226694,100,1000,"","","",810.24,0
3,90000257024,07/29/2013,2136,226694,226694,07/13HFS,07/29/2013,226694,500,3990,"","","",810.24,0
4,90000257024,07/29/2013,2136,226694,226694,07/13HFS,07/29/2013,226694,100,3990,"","","",0,810.24
1,90000257024,07/29/2013,2136,228073,228073,07/13HFS,07/29/2013,228073,500,1218,"","","",0,506.4
2,90000257024,07/29/2013,2136,228073,228073,07/13HFS,07/29/2013,228073,100,1000,"","","",506.4,0
3,90000257024,07/29/2013,2136,228073,228073,07/13HFS,07/29/2013,228073,500,3990,"","","",506.4,0
4,90000257024,07/29/2013,2136,228073,228073,07/13HFS,07/29/2013,228073,100,3990,"","","",0,506.4
1,90000257024,07/29/2013,2136,229064,229064,07/13HFS,07/29/2013,229064,500,1218,"","","",0,506.4
2,90000257024,07/29/2013,2136,229064,229064,07/13HFS,07/29/2013,229064,100,1000,"","","",506.4,0
3,90000257024,07/29/2013,2136,229064,229064,07/13HFS,07/29/2013,229064,500,3990,"","","",506.4,0
4,90000257024,07/29/2013,2136,229064,229064,07/13HFS,07/29/2013,229064,100,3990,"","","",0,506.4
1,90000257024,07/29/2013,2136,230005,230005,07/13HFS,07/29/2013,230005,500,1218,"","","",0,506.4
2,90000257024,07/29/2013,2136,230005,230005,07/13HFS,07/29/2013,230005,100,1000,"","","",506.4,0
3,90000257024,07/29/2013,2136,230005,230005,07/13HFS,07/29/2013,230005,500,3990,"","","",506.4,0
4,90000257024,07/29/2013,2136,230005,230005,07/13HFS,07/29/2013,230005,100,3990,"","","",0,506.4
1,90000257024,07/29/2013,2136,230958,230958,07/13HFS,07/29/2013,230958,500,1218,"","","",0,506.4
2,90000257024,07/29/2013,2136,230958,230958,07/13HFS,07/29/2013,230958,100,1000,"","","",506.4,0
3,90000257024,07/29/2013,2136,230958,230958,07/13HFS,07/29/2013,230958,500,3990,"","","",506.4,0
4,90000257024,07/29/2013,2136,230958,230958,07/13HFS,07/29/2013,230958,100,3990,"","","",0,506.4
1,90000257024,07/29/2013,2136,232328,232328,07/13HFS,07/29/2013,232328,500,1218,"","","",0,506.4
2,90000257024,07/29/2013,2136,232328,232328,07/13HFS,07/29/2013,232328,100,1000,"","","",506.4,0
3,90000257024,07/29/2013,2136,232328,232328,07/13HFS,07/29/2013,232328,500,3990,"","","",506.4,0
4,90000257024,07/29/2013,2136,232328,232328,07/13HFS,07/29/2013,232328,100,3990,"","","",0,506.4
1,90000257024,07/29/2013,2136,233291,233291,07/13HFS,07/29/2013,233291,500,1218,"","","",0,202.56
2,90000257024,07/29/2013,2136,233291,233291,07/13HFS,07/29/2013,233291,100,1000,"","","",202.56,0
3,90000257024,07/29/2013,2136,233291,233291,07/13HFS,07/29/2013,233291,500,3990,"","","",202.56,0
4,90000257024,07/29/2013,2136,233291,233291,07/13HFS,07/29/2013,233291,100,3990,"","","",0,202.56
1,90000257024,07/29/2013,2136,234245,234245,07/13HFS,07/29/2013,234245,500,1218,"","","",0,506.4
2,90000257024,07/29/2013,2136,234245,234245,07/13HFS,07/29/2013,234245,100,1000,"","","",506.4,0
3,90000257024,07/29/2013,2136,234245,234245,07/13HFS,07/29/2013,234245,500,3990,"","","",506.4,0
4,90000257024,07/29/2013,2136,234245,234245,07/13HFS,07/29/2013,234245,100,3990,"","","",0,506.4
1,90000257024,07/29/2013,2136,235174,235174,07/13HFS,07/29/2013,235174,500,1218,"","","",0,506.4
2,90000257024,07/29/2013,2136,235174,235174,07/13HFS,07/29/2013,235174,100,1000,"","","",506.4,0
3,90000257024,07/29/2013,2136,235174,235174,07/13HFS,07/29/2013,235174,500,3990,"","","",506.4,0
4,90000257024,07/29/2013,2136,235174,235174,07/13HFS,07/29/2013,235174,100,3990,"","","",0,506.4
1,90000257024,07/29/2013,2136,236097,236097,07/13HFS,07/29/2013,236097,500,1218,"","","",0,506.4
2,90000257024,07/29/2013,2136,236097,236097,07/13HFS,07/29/2013,236097,100,1000,"","","",506.4,0
3,90000257024,07/29/2013,2136,236097,236097,07/13HFS,07/29/2013,236097,500,3990,"","","",506.4,0
4,90000257024,07/29/2013,2136,236097,236097,07/13HFS,07/29/2013,236097,100,3990,"","","",0,506.4
1,90000257024,07/29/2013,2136,237326,237326,07/13HFS,07/29/2013,237326,500,1218,"","","",0,506.4
2,90000257024,07/29/2013,2136,237326,237326,07/13HFS,07/29/2013,237326,100,1000,"","","",506.4,0
3,90000257024,07/29/2013,2136,237326,237326,07/13HFS,07/29/2013,237326,500,3990,"","","",506.4,0
4,90000257024,07/29/2013,2136,237326,237326,07/13HFS,07/29/2013,237326,100,3990,"","","",0,506.4
1,90000257024,07/29/2013,2136,239196,239196,07/13HFS,07/29/2013,239196,500,1218,"","","",0,506.4
2,90000257024,07/29/2013,2136,239196,239196,07/13HFS,07/29/2013,239196,100,1000,"","","",506.4,0
3,90000257024,07/29/2013,2136,239196,239196,07/13HFS,07/29/2013,239196,500,3990,"","","",506.4,0
4,90000257024,07/29/2013,2136,239196,239196,07/13HFS,07/29/2013,239196,100,3990,"","","",0,506.4
1,90000257024,07/29/2013,2136,241514,241514,07/13HFS,07/29/2013,241514,500,1218,"","","",0,506.4
2,90000257024,07/29/2013,2136,241514,241514,07/13HFS,07/29/2013,241514,100,1000,"","","",506.4,0
3,90000257024,07/29/2013,2136,241514,241514,07/13HFS,07/29/2013,241514,500,3990,"","","",506.4,0
4,90000257024,07/29/2013,2136,241514,241514,07/13HFS,07/29/2013,241514,100,3990,"","","",0,506.4
1,90000257024,07/29/2013,2136,242497,242497,07/13HFS,07/29/2013,242497,500,1218,"","","",0,1012.8
2,90000257024,07/29/2013,2136,242497,242497,07/13HFS,07/29/2013,242497,100,1000,"","","",1012.8,0
3,90000257024,07/29/2013,2136,242497,242497,07/13HFS,07/29/2013,242497,500,3990,"","","",1012.8,0
