Seq,Receipt #,post_date,other id,invoice #,header memo,batch,doc date,detail memo,fund,account,cc1,cc2,cc3,debit,credit
3,45373,08/16/2013,2949,252713,252713,08/13MPH,08/16/2013,252713,500,3990,"","","",514.5,0
4,45373,08/16/2013,2949,252713,252713,08/13MPH,08/16/2013,252713,100,3990,"","","",0,514.5
1,45373,08/16/2013,2886,253888,253888,08/13MPH,08/16/2013,253888,500,1217,"","","",0,960.4
2,45373,08/16/2013,2886,253888,253888,08/13MPH,08/16/2013,253888,100,1000,"","","",960.4,0
3,45373,08/16/2013,2886,253888,253888,08/13MPH,08/16/2013,253888,500,3990,"","","",960.4,0
4,45373,08/16/2013,2886,253888,253888,08/13MPH,08/16/2013,253888,100,3990,"","","",0,960.4
1,45373,08/16/2013,2949,253894,253894,08/13MPH,08/16/2013,253894,500,1217,"","","",0,514.5
2,45373,08/16/2013,2949,253894,253894,08/13MPH,08/16/2013,253894,100,1000,"","","",514.5,0
3,45373,08/16/2013,2949,253894,253894,08/13MPH,08/16/2013,253894,500,3990,"","","",514.5,0
4,45373,08/16/2013,2949,253894,253894,08/13MPH,08/16/2013,253894,100,3990,"","","",0,514.5
1,36082,08/16/2013,2442,244403,244403,08/13MPH,08/16/2013,244403,500,1217,"","","",0,2675.4
2,36082,08/16/2013,2442,244403,244403,08/13MPH,08/16/2013,244403,100,1000,"","","",2675.4,0
3,36082,08/16/2013,2442,244403,244403,08/13MPH,08/16/2013,244403,500,3990,"","","",2675.4,0
4,36082,08/16/2013,2442,244403,244403,08/13MPH,08/16/2013,244403,100,3990,"","","",0,2675.4
1,36082,08/16/2013,2442,250965,250965,08/13MPH,08/16/2013,250965,500,1217,"","","",0,2881.2
2,36082,08/16/2013,2442,250965,250965,08/13MPH,08/16/2013,250965,100,1000,"","","",2881.2,0
3,36082,08/16/2013,2442,250965,250965,08/13MPH,08/16/2013,250965,500,3990,"","","",2881.2,0
4,36082,08/16/2013,2442,250965,250965,08/13MPH,08/16/2013,250965,100,3990,"","","",0,2881.2
1,36082,08/16/2013,1968,251842,251842,08/13MPH,08/16/2013,251842,500,1217,"","","",0,1166.2
2,36082,08/16/2013,1968,251842,251842,08/13MPH,08/16/2013,251842,100,1000,"","","",1166.2,0
3,36082,08/16/2013,1968,251842,251842,08/13MPH,08/16/2013,251842,500,3990,"","","",1166.2,0
4,36082,08/16/2013,1968,251842,251842,08/13MPH,08/16/2013,251842,100,3990,"","","",0,1166.2
1,36082,08/16/2013,2128,251843,251843,08/13MPH,08/16/2013,251843,500,1217,"","","",0,1200.5
2,36082,08/16/2013,2128,251843,251843,08/13MPH,08/16/2013,251843,100,1000,"","","",1200.5,0
3,36082,08/16/2013,2128,251843,251843,08/13MPH,08/16/2013,251843,500,3990,"","","",1200.5,0
4,36082,08/16/2013,2128,251843,251843,08/13MPH,08/16/2013,251843,100,3990,"","","",0,1200.5
1,36082,08/16/2013,2442,251844,251844,08/13MPH,08/16/2013,251844,500,1217,"","","",0,2881.2
2,36082,08/16/2013,2442,251844,251844,08/13MPH,08/16/2013,251844,100,1000,"","","",2881.2,0
3,36082,08/16/2013,2442,251844,251844,08/13MPH,08/16/2013,251844,500,3990,"","","",2881.2,0
4,36082,08/16/2013,2442,251844,251844,08/13MPH,08/16/2013,251844,100,3990,"","","",0,2881.2
1,36082,08/16/2013,1985,251848,251848,08/13MPH,08/16/2013,251848,500,1217,"","","",0,1217.65
2,36082,08/16/2013,1985,251848,251848,08/13MPH,08/16/2013,251848,100,1000,"","","",1217.65,0
3,36082,08/16/2013,1985,251848,251848,08/13MPH,08/16/2013,251848,500,3990,"","","",1217.65,0
4,36082,08/16/2013,1985,251848,251848,08/13MPH,08/16/2013,251848,100,3990,"","","",0,1217.65
1,36082,08/16/2013,1988,251849,251849,08/13MPH,08/16/2013,251849,500,1217,"","","",0,686.0
2,36082,08/16/2013,1988,251849,251849,08/13MPH,08/16/2013,251849,100,1000,"","","",686.0,0
3,36082,08/16/2013,1988,251849,251849,08/13MPH,08/16/2013,251849,500,3990,"","","",686.0,0
4,36082,08/16/2013,1988,251849,251849,08/13MPH,08/16/2013,251849,100,3990,"","","",0,686.0
1,36082,08/16/2013,2193,251850,251850,08/13MPH,08/16/2013,251850,500,1217,"","","",0,857.5
2,36082,08/16/2013,2193,251850,251850,08/13MPH,08/16/2013,251850,100,1000,"","","",857.5,0
3,36082,08/16/2013,2193,251850,251850,08/13MPH,08/16/2013,251850,500,3990,"","","",857.5,0
4,36082,08/16/2013,2193,251850,251850,08/13MPH,08/16/2013,251850,100,3990,"","","",0,857.5
1,36082,08/16/2013,1989,251851,251851,08/13MPH,08/16/2013,251851,500,1217,"","","",0,480.2
2,36082,08/16/2013,1989,251851,251851,08/13MPH,08/16/2013,251851,100,1000,"","","",480.2,0
3,36082,08/16/2013,1989,251851,251851,08/13MPH,08/16/2013,251851,500,3990,"","","",480.2,0
4,36082,08/16/2013,1989,251851,251851,08/13MPH,08/16/2013,251851,100,3990,"","","",0,480.2
1,36082,08/16/2013,2128,252704,252704,08/13MPH,08/16/2013,252704,500,1217,"","","",0,857.5
2,36082,08/16/2013,2128,252704,252704,08/13MPH,08/16/2013,252704,100,1000,"","","",857.5,0
3,36082,08/16/2013,2128,252704,252704,08/13MPH,08/16/2013,252704,500,3990,"","","",857.5,0
4,36082,08/16/2013,2128,252704,252704,08/13MPH,08/16/2013,252704,100,3990,"","","",0,857.5
1,36082,08/16/2013,2442,252705,252705,08/13MPH,08/16/2013,252705,500,1217,"","","",0,2881.2
2,36082,08/16/2013,2442,252705,252705,08/13MPH,08/16/2013,252705,100,1000,"","","",2881.2,0
3,36082,08/16/2013,2442,252705,252705,08/13MPH,08/16/2013,252705,500,3990,"","","",2881.2,0
4,36082,08/16/2013,2442,252705,252705,08/13MPH,08/16/2013,252705,100,3990,"","","",0,2881.2
1,36082,08/16/2013,1984,252707,252707,08/13MPH,08/16/2013,252707,500,1217,"","","",0,994.7
2,36082,08/16/2013,1984,252707,252707,08/13MPH,08/16/2013,252707,100,1000,"","","",994.7,0
3,36082,08/16/2013,1984,252707,252707,08/13MPH,08/16/2013,252707,500,3990,"","","",994.7,0
4,36082,08/16/2013,1984,252707,252707,08/13MPH,08/16/2013,252707,100,3990,"","","",0,994.7
1,36082,08/16/2013,1985,252709,252709,08/13MPH,08/16/2013,252709,500,1217,"","","",0,1217.65
2,36082,08/16/2013,1985,252709,252709,08/13MPH,08/16/2013,252709,100,1000,"","","",1217.65,0
3,36082,08/16/2013,1985,252709,252709,08/13MPH,08/16/2013,252709,500,3990,"","","",1217.65,0
4,36082,08/16/2013,1985,252709,252709,08/13MPH,08/16/2013,252709,100,3990,"","","",0,1217.65
1,36082,08/16/2013,1988,252710,252710,08/13MPH,08/16/2013,252710,500,1217,"","","",0,531.65
2,36082,08/16/2013,1988,252710,252710,08/13MPH,08/16/2013,252710,100,1000,"","","",531.65,0
3,36082,08/16/2013,1988,252710,252710,08/13MPH,08/16/2013,252710,500,3990,"","","",531.65,0
4,36082,08/16/2013,1988,252710,252710,08/13MPH,08/16/2013,252710,100,3990,"","","",0,531.65
1,36082,08/16/2013,2193,252711,252711,08/13MPH,08/16/2013,252711,500,1217,"","","",0,771.75
2,36082,08/16/2013,2193,252711,252711,08/13MPH,08/16/2013,252711,100,1000,"","","",771.75,0
3,36082,08/16/2013,2193,252711,252711,08/13MPH,08/16/2013,252711,500,3990,"","","",771.75,0
4,36082,08/16/2013,2193,252711,252711,08/13MPH,08/16/2013,252711,100,3990,"","","",0,771.75
1,36082,08/16/2013,1989,252712,252712,08/13MPH,08/16/2013,252712,500,1217,"","","",0,480.2
2,36082,08/16/2013,1989,252712,252712,08/13MPH,08/16/2013,252712,100,1000,"","","",480.2,0
3,36082,08/16/2013,1989,252712,252712,08/13MPH,08/16/2013,252712,500,3990,"","","",480.2,0
4,36082,08/16/2013,1989,252712,252712,08/13MPH,08/16/2013,252712,100,3990,"","","",0,480.2
1,832513,08/16/2013,2004,247936,247936,08/13HFS,08/16/2013,247936,500,1218,"","","",0,844.0
2,832513,08/16/2013,2004,247936,247936,08/13HFS,08/16/2013,247936,100,1000,"","","",844.0,0
3,832513,08/16/2013,2004,247936,247936,08/13HFS,08/16/2013,247936,500,3990,"","","",844.0,0
4,832513,08/16/2013,2004,247936,247936,08/13HFS,08/16/2013,247936,100,3990,"","","",0,844.0
1,832513,08/16/2013,2763,247964,247964,08/13HFS,08/16/2013,247964,500,1218,"","","",0,1181.6
2,832513,08/16/2013,2763,247964,247964,08/13HFS,08/16/2013,247964,100,1000,"","","",1181.6,0
3,832513,08/16/2013,2763,247964,247964,08/13HFS,08/16/2013,247964,500,3990,"","","",1181.6,0
4,832513,08/16/2013,2763,247964,247964,08/13HFS,08/16/2013,247964,100,3990,"","","",0,1181.6
1,832513,08/16/2013,2808,247972,247972,08/13HFS,08/16/2013,247972,500,1218,"","","",0,725.84
2,832513,08/16/2013,2808,247972,247972,08/13HFS,08/16/2013,247972,100,1000,"","","",725.84,0
3,832513,08/16/2013,2808,247972,247972,08/13HFS,08/16/2013,247972,500,3990,"","","",725.84,0
4,832513,08/16/2013,2808,247972,247972,08/13HFS,08/16/2013,247972,100,3990,"","","",0,725.84
1,000003,08/16/2013,2794,248806,248806,08/13HFS,08/16/2013,248806,500,1218,"","","",0,337.6
2,000003,08/16/2013,2794,248806,248806,08/13HFS,08/16/2013,248806,100,1000,"","","",337.6,0
3,000003,08/16/2013,2794,248806,248806,08/13HFS,08/16/2013,248806,500,3990,"","","",337.6,0
4,000003,08/16/2013,2794,248806,248806,08/13HFS,08/16/2013,248806,100,3990,"","","",0,337.6
1,000003,08/16/2013,2004,248808,248808,08/13HFS,08/16/2013,248808,500,1218,"","","",0,844.0
2,000003,08/16/2013,2004,248808,248808,08/13HFS,08/16/2013,248808,100,1000,"","","",844.0,0
3,000003,08/16/2013,2004,248808,248808,08/13HFS,08/16/2013,248808,500,3990,"","","",844.0,0
4,000003,08/16/2013,2004,248808,248808,08/13HFS,08/16/2013,248808,100,3990,"","","",0,844.0
1,000003,08/16/2013,2763,248834,248834,08/13HFS,08/16/2013,248834,500,1218,"","","",0,1181.6
2,000003,08/16/2013,2763,248834,248834,08/13HFS,08/16/2013,248834,100,1000,"","","",1181.6,0
3,000003,08/16/2013,2763,248834,248834,08/13HFS,08/16/2013,248834,500,3990,"","","",1181.6,0
4,000003,08/16/2013,2763,248834,248834,08/13HFS,08/16/2013,248834,100,3990,"","","",0,1181.6
1,000003,08/16/2013,2808,248840,248840,08/13HFS,08/16/2013,248840,500,1218,"","","",0,1147.84
2,000003,08/16/2013,2808,248840,248840,08/13HFS,08/16/2013,248840,100,1000,"","","",1147.84,0
3,000003,08/16/2013,2808,248840,248840,08/13HFS,08/16/2013,248840,500,3990,"","","",1147.84,0
4,000003,08/16/2013,2808,248840,248840,08/13HFS,08/16/2013,248840,100,3990,"","","",0,1147.84
1,895605,08/16/2013,2061,246235,246235,08/13FID,08/16/2013,246235,500,1221,"","","",0,1062.81
2,895605,08/16/2013,2061,246235,246235,08/13FID,08/16/2013,246235,100,1000,"","","",1062.81,0
3,895605,08/16/2013,2061,246235,246235,08/13FID,08/16/2013,246235,500,3990,"","","",1062.81,0
4,895605,08/16/2013,2061,246235,246235,08/13FID,08/16/2013,246235,100,3990,"","","",0,1062.81
1,895605,08/16/2013,2053,250930,250930,08/13FID,08/16/2013,250930,500,1221,"","","",0,776.02
2,895605,08/16/2013,2053,250930,250930,08/13FID,08/16/2013,250930,100,1000,"","","",776.02,0
3,895605,08/16/2013,2053,250930,250930,08/13FID,08/16/2013,250930,500,3990,"","","",776.02,0
4,895605,08/16/2013,2053,250930,250930,08/13FID,08/16/2013,250930,100,3990,"","","",0,776.02
1,895605,08/16/2013,2057,250933,250933,08/13FID,08/16/2013,250933,500,1221,"","","",0,404.88
2,895605,08/16/2013,2057,250933,250933,08/13FID,08/16/2013,250933,100,1000,"","","",404.88,0
3,895605,08/16/2013,2057,250933,250933,08/13FID,08/16/2013,250933,500,3990,"","","",404.88,0
4,895605,08/16/2013,2057,250933,250933,08/13FID,08/16/2013,250933,100,3990,"","","",0,404.88
1,895605,08/16/2013,2061,250935,250935,08/13FID,08/16/2013,250935,500,1221,"","","",0,1062.81
2,895605,08/16/2013,2061,250935,250935,08/13FID,08/16/2013,250935,100,1000,"","","",1062.81,0
3,895605,08/16/2013,2061,250935,250935,08/13FID,08/16/2013,250935,500,3990,"","","",1062.81,0
4,895605,08/16/2013,2061,250935,250935,08/13FID,08/16/2013,250935,100,3990,"","","",0,1062.81
1,895605,08/16/2013,2063,250937,250937,08/13FID,08/16/2013,250937,500,1221,"","","",0,506.1
2,895605,08/16/2013,2063,250937,250937,08/13FID,08/16/2013,250937,100,1000,"","","",506.1,0
3,895605,08/16/2013,2063,250937,250937,08/13FID,08/16/2013,250937,500,3990,"","","",506.1,0
4,895605,08/16/2013,2063,250937,250937,08/13FID,08/16/2013,250937,100,3990,"","","",0,506.1
1,895605,08/16/2013,2064,250938,250938,08/13FID,08/16/2013,250938,500,1221,"","","",0,691.67
2,895605,08/16/2013,2064,250938,250938,08/13FID,08/16/2013,250938,100,1000,"","","",691.67,0
3,895605,08/16/2013,2064,250938,250938,08/13FID,08/16/2013,250938,500,3990,"","","",691.67,0
4,895605,08/16/2013,2064,250938,250938,08/13FID,08/16/2013,250938,100,3990,"","","",0,691.67
1,895605,08/16/2013,2053,251814,251814,08/13FID,08/16/2013,251814,500,1221,"","","",0,826.63
2,895605,08/16/2013,2053,251814,251814,08/13FID,08/16/2013,251814,100,1000,"","","",826.63,0
3,895605,08/16/2013,2053,251814,251814,08/13FID,08/16/2013,251814,500,3990,"","","",826.63,0
4,895605,08/16/2013,2053,251814,251814,08/13FID,08/16/2013,251814,100,3990,"","","",0,826.63
1,895605,08/16/2013,2057,251816,251816,08/13FID,08/16/2013,251816,500,1221,"","","",0,472.36
2,895605,08/16/2013,2057,251816,251816,08/13FID,08/16/2013,251816,100,1000,"","","",472.36,0
3,895605,08/16/2013,2057,251816,251816,08/13FID,08/16/2013,251816,500,3990,"","","",472.36,0
4,895605,08/16/2013,2057,251816,251816,08/13FID,08/16/2013,251816,100,3990,"","","",0,472.36
1,895605,08/16/2013,2061,251818,251818,08/13FID,08/16/2013,251818,500,1221,"","","",0,303.66
2,895605,08/16/2013,2061,251818,251818,08/13FID,08/16/2013,251818,100,1000,"","","",303.66,0
3,895605,08/16/2013,2061,251818,251818,08/13FID,08/16/2013,251818,500,3990,"","","",303.66,0
4,895605,08/16/2013,2061,251818,251818,08/13FID,08/16/2013,251818,100,3990,"","","",0,303.66
1,895605,08/16/2013,2063,251820,251820,08/13FID,08/16/2013,251820,500,1221,"","","",0,506.1
2,895605,08/16/2013,2063,251820,251820,08/13FID,08/16/2013,251820,100,1000,"","","",506.1,0
3,895605,08/16/2013,2063,251820,251820,08/13FID,08/16/2013,251820,500,3990,"","","",506.1,0
4,895605,08/16/2013,2063,251820,251820,08/13FID,08/16/2013,251820,100,3990,"","","",0,506.1
1,895605,08/16/2013,2064,251821,251821,08/13FID,08/16/2013,251821,500,1221,"","","",0,691.67
2,895605,08/16/2013,2064,251821,251821,08/13FID,08/16/2013,251821,100,1000,"","","",691.67,0
3,895605,08/16/2013,2064,251821,251821,08/13FID,08/16/2013,251821,500,3990,"","","",691.67,0
4,895605,08/16/2013,2064,251821,251821,08/13FID,08/16/2013,251821,100,3990,"","","",0,691.67
1,000004,08/16/2013,2033,249967,249967,08/13HFS,08/16/2013,249967,500,1218,"","","",0,1080.32
2,000004,08/16/2013,2033,249967,249967,08/13HFS,08/16/2013,249967,100,1000,"","","",1080.32,0
3,000004,08/16/2013,2033,249967,249967,08/13HFS,08/16/2013,249967,500,3990,"","","",1080.32,0
4,000004,08/16/2013,2033,249967,249967,08/13HFS,08/16/2013,249967,100,3990,"","","",0,1080.32
1,000004,08/16/2013,2034,249968,249968,08/13HFS,08/16/2013,249968,500,1218,"","","",0,455.76
2,000004,08/16/2013,2034,249968,249968,08/13HFS,08/16/2013,249968,100,1000,"","","",455.76,0
3,000004,08/16/2013,2034,249968,249968,08/13HFS,08/16/2013,249968,500,3990,"","","",455.76,0
4,000004,08/16/2013,2034,249968,249968,08/13HFS,08/16/2013,249968,100,3990,"","","",0,455.76
1,000004,08/16/2013,2002,249969,249969,08/13HFS,08/16/2013,249969,500,1218,"","","",0,472.64
2,000004,08/16/2013,2002,249969,249969,08/13HFS,08/16/2013,249969,100,1000,"","","",472.64,0
3,000004,08/16/2013,2002,249969,249969,08/13HFS,08/16/2013,249969,500,3990,"","","",472.64,0
4,000004,08/16/2013,2002,249969,249969,08/13HFS,08/16/2013,249969,100,3990,"","","",0,472.64
1,000004,08/16/2013,2003,249970,249970,08/13HFS,08/16/2013,249970,500,1218,"","","",0,945.28
2,000004,08/16/2013,2003,249970,249970,08/13HFS,08/16/2013,249970,100,1000,"","","",945.28,0
3,000004,08/16/2013,2003,249970,249970,08/13HFS,08/16/2013,249970,500,3990,"","","",945.28,0
4,000004,08/16/2013,2003,249970,249970,08/13HFS,08/16/2013,249970,100,3990,"","","",0,945.28
1,000004,08/16/2013,2055,249972,249972,08/13HFS,08/16/2013,249972,500,1218,"","","",0,607.68
2,000004,08/16/2013,2055,249972,249972,08/13HFS,08/16/2013,249972,100,1000,"","","",607.68,0
3,000004,08/16/2013,2055,249972,249972,08/13HFS,08/16/2013,249972,500,3990,"","","",607.68,0
4,000004,08/16/2013,2055,249972,249972,08/13HFS,08/16/2013,249972,100,3990,"","","",0,607.68
1,000004,08/16/2013,2005,249974,249974,08/13HFS,08/16/2013,249974,500,1218,"","","",0,675.2
2,000004,08/16/2013,2005,249974,249974,08/13HFS,08/16/2013,249974,100,1000,"","","",675.2,0
3,000004,08/16/2013,2005,249974,249974,08/13HFS,08/16/2013,249974,500,3990,"","","",675.2,0
4,000004,08/16/2013,2005,249974,249974,08/13HFS,08/16/2013,249974,100,3990,"","","",0,675.2
1,000004,08/16/2013,1955,249975,249975,08/13HFS,08/16/2013,249975,500,1218,"","","",0,810.24
2,000004,08/16/2013,1955,249975,249975,08/13HFS,08/16/2013,249975,100,1000,"","","",810.24,0
3,000004,08/16/2013,1955,249975,249975,08/13HFS,08/16/2013,249975,500,3990,"","","",810.24,0
4,000004,08/16/2013,1955,249975,249975,08/13HFS,08/16/2013,249975,100,3990,"","","",0,810.24
1,000004,08/16/2013,2006,249976,249976,08/13HFS,08/16/2013,249976,500,1218,"","","",0,945.28
2,000004,08/16/2013,2006,249976,249976,08/13HFS,08/16/2013,249976,100,1000,"","","",945.28,0
3,000004,08/16/2013,2006,249976,249976,08/13HFS,08/16/2013,249976,500,3990,"","","",945.28,0
4,000004,08/16/2013,2006,249976,249976,08/13HFS,08/16/2013,249976,100,3990,"","","",0,945.28
1,000004,08/16/2013,2136,249977,249977,08/13HFS,08/16/2013,249977,500,1218,"","","",0,1012.8
2,000004,08/16/2013,2136,249977,249977,08/13HFS,08/16/2013,249977,100,1000,"","","",1012.8,0
3,000004,08/16/2013,2136,249977,249977,08/13HFS,08/16/2013,249977,500,3990,"","","",1012.8,0
4,000004,08/16/2013,2136,249977,249977,08/13HFS,08/16/2013,249977,100,3990,"","","",0,1012.8
1,000004,08/16/2013,2795,249978,249978,08/13HFS,08/16/2013,249978,500,1218,"","","",0,1417.92
2,000004,08/16/2013,2795,249978,249978,08/13HFS,08/16/2013,249978,100,1000,"","","",1417.92,0
3,000004,08/16/2013,2795,249978,249978,08/13HFS,08/16/2013,249978,500,3990,"","","",1417.92,0
4,000004,08/16/2013,2795,249978,249978,08/13HFS,08/16/2013,249978,100,3990,"","","",0,1417.92
1,000004,08/16/2013,2125,249979,249979,08/13HFS,08/16/2013,249979,500,1218,"","","",0,472.64
2,000004,08/16/2013,2125,249979,249979,08/13HFS,08/16/2013,249979,100,1000,"","","",472.64,0
3,000004,08/16/2013,2125,249979,249979,08/13HFS,08/16/2013,249979,500,3990,"","","",472.64,0
4,000004,08/16/2013,2125,249979,249979,08/13HFS,08/16/2013,249979,100,3990,"","","",0,472.64
1,000004,08/16/2013,2009,249980,249980,08/13HFS,08/16/2013,249980,500,1218,"","","",0,641.44
2,000004,08/16/2013,2009,249980,249980,08/13HFS,08/16/2013,249980,100,1000,"","","",641.44,0
3,000004,08/16/2013,2009,249980,249980,08/13HFS,08/16/2013,249980,500,3990,"","","",641.44,0
4,000004,08/16/2013,2009,249980,249980,08/13HFS,08/16/2013,249980,100,3990,"","","",0,641.44
1,000004,08/16/2013,2010,249981,249981,08/13HFS,08/16/2013,249981,500,1218,"","","",0,607.68
2,000004,08/16/2013,2010,249981,249981,08/13HFS,08/16/2013,249981,100,1000,"","","",607.68,0
3,000004,08/16/2013,2010,249981,249981,08/13HFS,08/16/2013,249981,500,3990,"","","",607.68,0
4,000004,08/16/2013,2010,249981,249981,08/13HFS,08/16/2013,249981,100,3990,"","","",0,607.68
1,000004,08/16/2013,2039,249982,249982,08/13HFS,08/16/2013,249982,500,1218,"","","",0,135.04
2,000004,08/16/2013,2039,249982,249982,08/13HFS,08/16/2013,249982,100,1000,"","","",135.04,0
3,000004,08/16/2013,2039,249982,249982,08/13HFS,08/16/2013,249982,500,3990,"","","",135.04,0
4,000004,08/16/2013,2039,249982,249982,08/13HFS,08/16/2013,249982,100,3990,"","","",0,135.04
1,000004,08/16/2013,2012,249983,249983,08/13HFS,08/16/2013,249983,500,1218,"","","",0,388.24
2,000004,08/16/2013,2012,249983,249983,08/13HFS,08/16/2013,249983,100,1000,"","","",388.24,0
3,000004,08/16/2013,2012,249983,249983,08/13HFS,08/16/2013,249983,500,3990,"","","",388.24,0
4,000004,08/16/2013,2012,249983,249983,08/13HFS,08/16/2013,249983,100,3990,"","","",0,388.24
1,000004,08/16/2013,2040,249984,249984,08/13HFS,08/16/2013,249984,500,1218,"","","",0,1181.6
2,000004,08/16/2013,2040,249984,249984,08/13HFS,08/16/2013,249984,100,1000,"","","",1181.6,0
3,000004,08/16/2013,2040,249984,249984,08/13HFS,08/16/2013,249984,500,3990,"","","",1181.6,0
4,000004,08/16/2013,2040,249984,249984,08/13HFS,08/16/2013,249984,100,3990,"","","",0,1181.6
1,000004,08/16/2013,2013,249985,249985,08/13HFS,08/16/2013,249985,500,1218,"","","",0,1215.36
