Seq,Receipt #,post_date,other id,invoice #,header memo,batch,doc date,detail memo,fund,account,cc1,cc2,cc3,debit,credit
2,120515,09/05/2013,2895,253615,253615,09/13G,09/05/2013,253615,100,1000,"","","",409.76,0
3,120515,09/05/2013,2895,253615,253615,09/13G,09/05/2013,253615,300,3990,"","","",409.76,0
4,120515,09/05/2013,2895,253615,253615,09/13G,09/05/2013,253615,100,3990,"","","",0,409.76
1,120515,09/05/2013,2682,253618,253618,09/13G,09/05/2013,253618,300,1201,"","","",0,351.96
2,120515,09/05/2013,2682,253618,253618,09/13G,09/05/2013,253618,100,1000,"","","",351.96,0
3,120515,09/05/2013,2682,253618,253618,09/13G,09/05/2013,253618,300,3990,"","","",351.96,0
4,120515,09/05/2013,2682,253618,253618,09/13G,09/05/2013,253618,100,3990,"","","",0,351.96
1,120515,09/05/2013,1345,253619,253619,09/13G,09/05/2013,253619,300,1201,"","","",0,330.96
2,120515,09/05/2013,1345,253619,253619,09/13G,09/05/2013,253619,100,1000,"","","",330.96,0
3,120515,09/05/2013,1345,253619,253619,09/13G,09/05/2013,253619,300,3990,"","","",330.96,0
4,120515,09/05/2013,1345,253619,253619,09/13G,09/05/2013,253619,100,3990,"","","",0,330.96
1,120515,09/05/2013,2252,253620,253620,09/13G,09/05/2013,253620,300,1201,"","","",0,646.16
2,120515,09/05/2013,2252,253620,253620,09/13G,09/05/2013,253620,100,1000,"","","",646.16,0
3,120515,09/05/2013,2252,253620,253620,09/13G,09/05/2013,253620,300,3990,"","","",646.16,0
4,120515,09/05/2013,2252,253620,253620,09/13G,09/05/2013,253620,100,3990,"","","",0,646.16
1,120515,09/05/2013,2683,253621,253621,09/13G,09/05/2013,253621,300,1201,"","","",0,1071.68
2,120515,09/05/2013,2683,253621,253621,09/13G,09/05/2013,253621,100,1000,"","","",1071.68,0
3,120515,09/05/2013,2683,253621,253621,09/13G,09/05/2013,253621,300,3990,"","","",1071.68,0
4,120515,09/05/2013,2683,253621,253621,09/13G,09/05/2013,253621,100,3990,"","","",0,1071.68
1,120515,09/05/2013,2523,253622,253622,09/13G,09/05/2013,253622,300,1201,"","","",0,441.28
2,120515,09/05/2013,2523,253622,253622,09/13G,09/05/2013,253622,100,1000,"","","",441.28,0
3,120515,09/05/2013,2523,253622,253622,09/13G,09/05/2013,253622,300,3990,"","","",441.28,0
4,120515,09/05/2013,2523,253622,253622,09/13G,09/05/2013,253622,100,3990,"","","",0,441.28
1,120515,09/05/2013,2539,253623,253623,09/13G,09/05/2013,253623,300,1201,"","","",0,772.24
2,120515,09/05/2013,2539,253623,253623,09/13G,09/05/2013,253623,100,1000,"","","",772.24,0
3,120515,09/05/2013,2539,253623,253623,09/13G,09/05/2013,253623,300,3990,"","","",772.24,0
4,120515,09/05/2013,2539,253623,253623,09/13G,09/05/2013,253623,100,3990,"","","",0,772.24
1,120515,09/05/2013,2539,253624,253624,09/13G,09/05/2013,253624,300,1201,"","","",0,346.72
2,120515,09/05/2013,2539,253624,253624,09/13G,09/05/2013,253624,100,1000,"","","",346.72,0
3,120515,09/05/2013,2539,253624,253624,09/13G,09/05/2013,253624,300,3990,"","","",346.72,0
4,120515,09/05/2013,2539,253624,253624,09/13G,09/05/2013,253624,100,3990,"","","",0,346.72
1,120515,09/05/2013,2684,253625,253625,09/13G,09/05/2013,253625,300,1201,"","","",0,141.84
2,120515,09/05/2013,2684,253625,253625,09/13G,09/05/2013,253625,100,1000,"","","",141.84,0
3,120515,09/05/2013,2684,253625,253625,09/13G,09/05/2013,253625,300,3990,"","","",141.84,0
4,120515,09/05/2013,2684,253625,253625,09/13G,09/05/2013,253625,100,3990,"","","",0,141.84
1,120515,09/05/2013,2638,253626,253626,09/13G,09/05/2013,253626,300,1201,"","","",0,524.02
2,120515,09/05/2013,2638,253626,253626,09/13G,09/05/2013,253626,100,1000,"","","",524.02,0
3,120515,09/05/2013,2638,253626,253626,09/13G,09/05/2013,253626,300,3990,"","","",524.02,0
4,120515,09/05/2013,2638,253626,253626,09/13G,09/05/2013,253626,100,3990,"","","",0,524.02
1,120515,09/05/2013,2504,253627,253627,09/13G,09/05/2013,253627,300,1201,"","","",0,283.68
2,120515,09/05/2013,2504,253627,253627,09/13G,09/05/2013,253627,100,1000,"","","",283.68,0
3,120515,09/05/2013,2504,253627,253627,09/13G,09/05/2013,253627,300,3990,"","","",283.68,0
4,120515,09/05/2013,2504,253627,253627,09/13G,09/05/2013,253627,100,3990,"","","",0,283.68
1,120515,09/05/2013,2504,253628,253628,09/13G,09/05/2013,253628,300,1201,"","","",0,189.12
2,120515,09/05/2013,2504,253628,253628,09/13G,09/05/2013,253628,100,1000,"","","",189.12,0
3,120515,09/05/2013,2504,253628,253628,09/13G,09/05/2013,253628,300,3990,"","","",189.12,0
4,120515,09/05/2013,2504,253628,253628,09/13G,09/05/2013,253628,100,3990,"","","",0,189.12
1,120515,09/05/2013,2946,253629,253629,09/13G,09/05/2013,253629,300,1201,"","","",0,283.68
2,120515,09/05/2013,2946,253629,253629,09/13G,09/05/2013,253629,100,1000,"","","",283.68,0
3,120515,09/05/2013,2946,253629,253629,09/13G,09/05/2013,253629,300,3990,"","","",283.68,0
4,120515,09/05/2013,2946,253629,253629,09/13G,09/05/2013,253629,100,3990,"","","",0,283.68
1,120515,09/05/2013,1418,253630,253630,09/13G,09/05/2013,253630,300,1201,"","","",0,378.24
2,120515,09/05/2013,1418,253630,253630,09/13G,09/05/2013,253630,100,1000,"","","",378.24,0
3,120515,09/05/2013,1418,253630,253630,09/13G,09/05/2013,253630,300,3990,"","","",378.24,0
4,120515,09/05/2013,1418,253630,253630,09/13G,09/05/2013,253630,100,3990,"","","",0,378.24
1,120515,09/05/2013,2431,253631,253631,09/13G,09/05/2013,253631,300,1201,"","","",0,512.2
2,120515,09/05/2013,2431,253631,253631,09/13G,09/05/2013,253631,100,1000,"","","",512.2,0
3,120515,09/05/2013,2431,253631,253631,09/13G,09/05/2013,253631,300,3990,"","","",512.2,0
4,120515,09/05/2013,2431,253631,253631,09/13G,09/05/2013,253631,100,3990,"","","",0,512.2
1,120515,09/05/2013,1640,253632,253632,09/13G,09/05/2013,253632,300,1201,"","","",0,646.16
2,120515,09/05/2013,1640,253632,253632,09/13G,09/05/2013,253632,100,1000,"","","",646.16,0
3,120515,09/05/2013,1640,253632,253632,09/13G,09/05/2013,253632,300,3990,"","","",646.16,0
4,120515,09/05/2013,1640,253632,253632,09/13G,09/05/2013,253632,100,3990,"","","",0,646.16
1,120515,09/05/2013,2191,253633,253633,09/13G,09/05/2013,253633,300,1201,"","","",0,1400.0
2,120515,09/05/2013,2191,253633,253633,09/13G,09/05/2013,253633,100,1000,"","","",1400.0,0
3,120515,09/05/2013,2191,253633,253633,09/13G,09/05/2013,253633,300,3990,"","","",1400.0,0
4,120515,09/05/2013,2191,253633,253633,09/13G,09/05/2013,253633,100,3990,"","","",0,1400.0
1,120515,09/05/2013,2636,253634,253634,09/13G,09/05/2013,253634,300,1201,"","","",0,268.16
2,120515,09/05/2013,2636,253634,253634,09/13G,09/05/2013,253634,100,1000,"","","",268.16,0
3,120515,09/05/2013,2636,253634,253634,09/13G,09/05/2013,253634,300,3990,"","","",268.16,0
4,120515,09/05/2013,2636,253634,253634,09/13G,09/05/2013,253634,100,3990,"","","",0,268.16
1,120515,09/05/2013,2686,253635,253635,09/13G,09/05/2013,253635,300,1201,"","","",0,251.4
2,120515,09/05/2013,2686,253635,253635,09/13G,09/05/2013,253635,100,1000,"","","",251.4,0
3,120515,09/05/2013,2686,253635,253635,09/13G,09/05/2013,253635,300,3990,"","","",251.4,0
4,120515,09/05/2013,2686,253635,253635,09/13G,09/05/2013,253635,100,3990,"","","",0,251.4
1,120515,09/05/2013,2394,253636,253636,09/13G,09/05/2013,253636,300,1201,"","","",0,220.64
2,120515,09/05/2013,2394,253636,253636,09/13G,09/05/2013,253636,100,1000,"","","",220.64,0
3,120515,09/05/2013,2394,253636,253636,09/13G,09/05/2013,253636,300,3990,"","","",220.64,0
4,120515,09/05/2013,2394,253636,253636,09/13G,09/05/2013,253636,100,3990,"","","",0,220.64
1,120515,09/05/2013,2439,253637,253637,09/13G,09/05/2013,253637,300,1201,"","","",0,717.08
2,120515,09/05/2013,2439,253637,253637,09/13G,09/05/2013,253637,100,1000,"","","",717.08,0
3,120515,09/05/2013,2439,253637,253637,09/13G,09/05/2013,253637,300,3990,"","","",717.08,0
4,120515,09/05/2013,2439,253637,253637,09/13G,09/05/2013,253637,100,3990,"","","",0,717.08
1,120515,09/05/2013,2640,253638,253638,09/13G,09/05/2013,253638,300,1201,"","","",0,338.84
2,120515,09/05/2013,2640,253638,253638,09/13G,09/05/2013,253638,100,1000,"","","",338.84,0
3,120515,09/05/2013,2640,253638,253638,09/13G,09/05/2013,253638,300,3990,"","","",338.84,0
4,120515,09/05/2013,2640,253638,253638,09/13G,09/05/2013,253638,100,3990,"","","",0,338.84
1,120515,09/05/2013,2687,253639,253639,09/13G,09/05/2013,253639,300,1201,"","","",0,472.8
2,120515,09/05/2013,2687,253639,253639,09/13G,09/05/2013,253639,100,1000,"","","",472.8,0
3,120515,09/05/2013,2687,253639,253639,09/13G,09/05/2013,253639,300,3990,"","","",472.8,0
4,120515,09/05/2013,2687,253639,253639,09/13G,09/05/2013,253639,100,3990,"","","",0,472.8
1,120515,09/05/2013,GNT1034,253640,253640,09/13G,09/05/2013,253640,300,1201,"","","",0,882.56
2,120515,09/05/2013,GNT1034,253640,253640,09/13G,09/05/2013,253640,100,1000,"","","",882.56,0
3,120515,09/05/2013,GNT1034,253640,253640,09/13G,09/05/2013,253640,300,3990,"","","",882.56,0
4,120515,09/05/2013,GNT1034,253640,253640,09/13G,09/05/2013,253640,100,3990,"","","",0,882.56
1,120515,09/05/2013,2772,253641,253641,09/13G,09/05/2013,253641,300,1201,"","","",0,504.32
2,120515,09/05/2013,2772,253641,253641,09/13G,09/05/2013,253641,100,1000,"","","",504.32,0
3,120515,09/05/2013,2772,253641,253641,09/13G,09/05/2013,253641,300,3990,"","","",504.32,0
4,120515,09/05/2013,2772,253641,253641,09/13G,09/05/2013,253641,100,3990,"","","",0,504.32
1,120515,09/05/2013,1888,253642,253642,09/13G,09/05/2013,253642,300,1201,"","","",0,189.12
2,120515,09/05/2013,1888,253642,253642,09/13G,09/05/2013,253642,100,1000,"","","",189.12,0
3,120515,09/05/2013,1888,253642,253642,09/13G,09/05/2013,253642,300,3990,"","","",189.12,0
4,120515,09/05/2013,1888,253642,253642,09/13G,09/05/2013,253642,100,3990,"","","",0,189.12
1,120515,09/05/2013,2567,253643,253643,09/13G,09/05/2013,253643,300,1201,"","","",0,189.12
2,120515,09/05/2013,2567,253643,253643,09/13G,09/05/2013,253643,100,1000,"","","",189.12,0
3,120515,09/05/2013,2567,253643,253643,09/13G,09/05/2013,253643,300,3990,"","","",189.12,0
4,120515,09/05/2013,2567,253643,253643,09/13G,09/05/2013,253643,100,3990,"","","",0,189.12
1,120515,09/05/2013,2567,253644,253644,09/13G,09/05/2013,253644,300,1201,"","","",0,63.04
2,120515,09/05/2013,2567,253644,253644,09/13G,09/05/2013,253644,100,1000,"","","",63.04,0
3,120515,09/05/2013,2567,253644,253644,09/13G,09/05/2013,253644,300,3990,"","","",63.04,0
4,120515,09/05/2013,2567,253644,253644,09/13G,09/05/2013,253644,100,3990,"","","",0,63.04
1,120515,09/05/2013,GNT057,253645,253645,09/13G,09/05/2013,253645,300,1201,"","","",0,567.36
2,120515,09/05/2013,GNT057,253645,253645,09/13G,09/05/2013,253645,100,1000,"","","",567.36,0
3,120515,09/05/2013,GNT057,253645,253645,09/13G,09/05/2013,253645,300,3990,"","","",567.36,0
4,120515,09/05/2013,GNT057,253645,253645,09/13G,09/05/2013,253645,100,3990,"","","",0,567.36
1,120515,09/05/2013,GNT057,253646,253646,09/13G,09/05/2013,253646,300,1201,"","","",0,596.0
2,120515,09/05/2013,GNT057,253646,253646,09/13G,09/05/2013,253646,100,1000,"","","",596.0,0
3,120515,09/05/2013,GNT057,253646,253646,09/13G,09/05/2013,253646,300,3990,"","","",596.0,0
4,120515,09/05/2013,GNT057,253646,253646,09/13G,09/05/2013,253646,100,3990,"","","",0,596.0
1,120515,09/05/2013,2227,253647,253647,09/13G,09/05/2013,253647,300,1201,"","","",0,1103.2
2,120515,09/05/2013,2227,253647,253647,09/13G,09/05/2013,253647,100,1000,"","","",1103.2,0
3,120515,09/05/2013,2227,253647,253647,09/13G,09/05/2013,253647,300,3990,"","","",1103.2,0
4,120515,09/05/2013,2227,253647,253647,09/13G,09/05/2013,253647,100,3990,"","","",0,1103.2
1,120515,09/05/2013,2920,253648,253648,09/13G,09/05/2013,253648,300,1201,"","","",0,236.4
2,120515,09/05/2013,2920,253648,253648,09/13G,09/05/2013,253648,100,1000,"","","",236.4,0
3,120515,09/05/2013,2920,253648,253648,09/13G,09/05/2013,253648,300,3990,"","","",236.4,0
4,120515,09/05/2013,2920,253648,253648,09/13G,09/05/2013,253648,100,3990,"","","",0,236.4
1,120515,09/05/2013,2577,253649,253649,09/13G,09/05/2013,253649,300,1201,"","","",0,661.92
2,120515,09/05/2013,2577,253649,253649,09/13G,09/05/2013,253649,100,1000,"","","",661.92,0
3,120515,09/05/2013,2577,253649,253649,09/13G,09/05/2013,253649,300,3990,"","","",661.92,0
4,120515,09/05/2013,2577,253649,253649,09/13G,09/05/2013,253649,100,3990,"","","",0,661.92
1,120515,09/05/2013,2542,253650,253650,09/13G,09/05/2013,253650,300,1201,"","","",0,772.24
2,120515,09/05/2013,2542,253650,253650,09/13G,09/05/2013,253650,100,1000,"","","",772.24,0
3,120515,09/05/2013,2542,253650,253650,09/13G,09/05/2013,253650,300,3990,"","","",772.24,0
4,120515,09/05/2013,2542,253650,253650,09/13G,09/05/2013,253650,100,3990,"","","",0,772.24
1,120515,09/05/2013,2130,253651,253651,09/13G,09/05/2013,253651,300,1201,"","","",0,204.88
2,120515,09/05/2013,2130,253651,253651,09/13G,09/05/2013,253651,100,1000,"","","",204.88,0
3,120515,09/05/2013,2130,253651,253651,09/13G,09/05/2013,253651,300,3990,"","","",204.88,0
4,120515,09/05/2013,2130,253651,253651,09/13G,09/05/2013,253651,100,3990,"","","",0,204.88
1,120515,09/05/2013,2551,253652,253652,09/13G,09/05/2013,253652,300,1201,"","","",0,378.24
2,120515,09/05/2013,2551,253652,253652,09/13G,09/05/2013,253652,100,1000,"","","",378.24,0
3,120515,09/05/2013,2551,253652,253652,09/13G,09/05/2013,253652,300,3990,"","","",378.24,0
4,120515,09/05/2013,2551,253652,253652,09/13G,09/05/2013,253652,100,3990,"","","",0,378.24
1,120515,09/05/2013,2544,253653,253653,09/13G,09/05/2013,253653,300,1201,"","","",0,252.16
2,120515,09/05/2013,2544,253653,253653,09/13G,09/05/2013,253653,100,1000,"","","",252.16,0
3,120515,09/05/2013,2544,253653,253653,09/13G,09/05/2013,253653,300,3990,"","","",252.16,0
4,120515,09/05/2013,2544,253653,253653,09/13G,09/05/2013,253653,100,3990,"","","",0,252.16
1,120515,09/05/2013,2545,253654,253654,09/13G,09/05/2013,253654,300,1201,"","","",0,189.12
2,120515,09/05/2013,2545,253654,253654,09/13G,09/05/2013,253654,100,1000,"","","",189.12,0
3,120515,09/05/2013,2545,253654,253654,09/13G,09/05/2013,253654,300,3990,"","","",189.12,0
4,120515,09/05/2013,2545,253654,253654,09/13G,09/05/2013,253654,100,3990,"","","",0,189.12
1,120515,09/05/2013,2321,253655,253655,09/13G,09/05/2013,253655,300,1201,"","","",0,839.22
2,120515,09/05/2013,2321,253655,253655,09/13G,09/05/2013,253655,100,1000,"","","",839.22,0
3,120515,09/05/2013,2321,253655,253655,09/13G,09/05/2013,253655,300,3990,"","","",839.22,0
4,120515,09/05/2013,2321,253655,253655,09/13G,09/05/2013,253655,100,3990,"","","",0,839.22
1,120515,09/05/2013,GNT1065,253656,253656,09/13G,09/05/2013,253656,300,1201,"","","",0,551.6
2,120515,09/05/2013,GNT1065,253656,253656,09/13G,09/05/2013,253656,100,1000,"","","",551.6,0
3,120515,09/05/2013,GNT1065,253656,253656,09/13G,09/05/2013,253656,300,3990,"","","",551.6,0
4,120515,09/05/2013,GNT1065,253656,253656,09/13G,09/05/2013,253656,100,3990,"","","",0,551.6
1,120515,09/05/2013,2528,253657,253657,09/13G,09/05/2013,253657,300,1201,"","","",0,63.04
2,120515,09/05/2013,2528,253657,253657,09/13G,09/05/2013,253657,100,1000,"","","",63.04,0
3,120515,09/05/2013,2528,253657,253657,09/13G,09/05/2013,253657,300,3990,"","","",63.04,0
4,120515,09/05/2013,2528,253657,253657,09/13G,09/05/2013,253657,100,3990,"","","",0,63.04
1,120515,09/05/2013,2528,253658,253658,09/13G,09/05/2013,253658,300,1201,"","","",0,126.08
2,120515,09/05/2013,2528,253658,253658,09/13G,09/05/2013,253658,100,1000,"","","",126.08,0
3,120515,09/05/2013,2528,253658,253658,09/13G,09/05/2013,253658,300,3990,"","","",126.08,0
4,120515,09/05/2013,2528,253658,253658,09/13G,09/05/2013,253658,100,3990,"","","",0,126.08
1,120515,09/05/2013,2506,253659,253659,09/13G,09/05/2013,253659,300,1201,"","","",0,260.04
2,120515,09/05/2013,2506,253659,253659,09/13G,09/05/2013,253659,100,1000,"","","",260.04,0
3,120515,09/05/2013,2506,253659,253659,09/13G,09/05/2013,253659,300,3990,"","","",260.04,0
4,120515,09/05/2013,2506,253659,253659,09/13G,09/05/2013,253659,100,3990,"","","",0,260.04
1,120515,09/05/2013,2506,253660,253660,09/13G,09/05/2013,253660,300,1201,"","","",0,86.68
2,120515,09/05/2013,2506,253660,253660,09/13G,09/05/2013,253660,100,1000,"","","",86.68,0
3,120515,09/05/2013,2506,253660,253660,09/13G,09/05/2013,253660,300,3990,"","","",86.68,0
4,120515,09/05/2013,2506,253660,253660,09/13G,09/05/2013,253660,100,3990,"","","",0,86.68
1,120515,09/05/2013,2460,253661,253661,09/13G,09/05/2013,253661,300,1201,"","","",0,2080.32
2,120515,09/05/2013,2460,253661,253661,09/13G,09/05/2013,253661,100,1000,"","","",2080.32,0
3,120515,09/05/2013,2460,253661,253661,09/13G,09/05/2013,253661,300,3990,"","","",2080.32,0
4,120515,09/05/2013,2460,253661,253661,09/13G,09/05/2013,253661,100,3990,"","","",0,2080.32
1,120515,09/05/2013,2356,253662,253662,09/13G,09/05/2013,253662,300,1201,"","","",0,756.48
2,120515,09/05/2013,2356,253662,253662,09/13G,09/05/2013,253662,100,1000,"","","",756.48,0
3,120515,09/05/2013,2356,253662,253662,09/13G,09/05/2013,253662,300,3990,"","","",756.48,0
4,120515,09/05/2013,2356,253662,253662,09/13G,09/05/2013,253662,100,3990,"","","",0,756.48
1,120515,09/05/2013,2546,253663,253663,09/13G,09/05/2013,253663,300,1201,"","","",0,500.38
2,120515,09/05/2013,2546,253663,253663,09/13G,09/05/2013,253663,100,1000,"","","",500.38,0
3,120515,09/05/2013,2546,253663,253663,09/13G,09/05/2013,253663,300,3990,"","","",500.38,0
4,120515,09/05/2013,2546,253663,253663,09/13G,09/05/2013,253663,100,3990,"","","",0,500.38
1,120515,09/05/2013,2547,253664,253664,09/13G,09/05/2013,253664,300,1201,"","","",0,685.56
2,120515,09/05/2013,2547,253664,253664,09/13G,09/05/2013,253664,100,1000,"","","",685.56,0
3,120515,09/05/2013,2547,253664,253664,09/13G,09/05/2013,253664,300,3990,"","","",685.56,0
4,120515,09/05/2013,2547,253664,253664,09/13G,09/05/2013,253664,100,3990,"","","",0,685.56
1,120515,09/05/2013,2204,253665,253665,09/13G,09/05/2013,253665,300,1201,"","","",0,15.76
2,120515,09/05/2013,2204,253665,253665,09/13G,09/05/2013,253665,100,1000,"","","",15.76,0
3,120515,09/05/2013,2204,253665,253665,09/13G,09/05/2013,253665,300,3990,"","","",15.76,0
4,120515,09/05/2013,2204,253665,253665,09/13G,09/05/2013,253665,100,3990,"","","",0,15.76
1,120515,09/05/2013,2562,253666,253666,09/13G,09/05/2013,253666,300,1201,"","","",0,2647.68
2,120515,09/05/2013,2562,253666,253666,09/13G,09/05/2013,253666,100,1000,"","","",2647.68,0
3,120515,09/05/2013,2562,253666,253666,09/13G,09/05/2013,253666,300,3990,"","","",2647.68,0
4,120515,09/05/2013,2562,253666,253666,09/13G,09/05/2013,253666,100,3990,"","","",0,2647.68
1,120515,09/05/2013,GNT1007,253667,253667,09/13G,09/05/2013,253667,300,1201,"","","",0,858.92
2,120515,09/05/2013,GNT1007,253667,253667,09/13G,09/05/2013,253667,100,1000,"","","",858.92,0
3,120515,09/05/2013,GNT1007,253667,253667,09/13G,09/05/2013,253667,300,3990,"","","",858.92,0
4,120515,09/05/2013,GNT1007,253667,253667,09/13G,09/05/2013,253667,100,3990,"","","",0,858.92
1,120515,09/05/2013,2627,253668,253668,09/13G,09/05/2013,253668,300,1201,"","","",0,614.64
2,120515,09/05/2013,2627,253668,253668,09/13G,09/05/2013,253668,100,1000,"","","",614.64,0
3,120515,09/05/2013,2627,253668,253668,09/13G,09/05/2013,253668,300,3990,"","","",614.64,0
4,120515,09/05/2013,2627,253668,253668,09/13G,09/05/2013,253668,100,3990,"","","",0,614.64
1,120515,09/05/2013,2503,253669,253669,09/13G,09/05/2013,253669,300,1201,"","","",0,394.0
2,120515,09/05/2013,2503,253669,253669,09/13G,09/05/2013,253669,100,1000,"","","",394.0,0
3,120515,09/05/2013,2503,253669,253669,09/13G,09/05/2013,253669,300,3990,"","","",394.0,0
4,120515,09/05/2013,2503,253669,253669,09/13G,09/05/2013,253669,100,3990,"","","",0,394.0
1,120515,09/05/2013,2825,253670,253670,09/13G,09/05/2013,253670,300,1201,"","","",0,851.04
2,120515,09/05/2013,2825,253670,253670,09/13G,09/05/2013,253670,100,1000,"","","",851.04,0
3,120515,09/05/2013,2825,253670,253670,09/13G,09/05/2013,253670,300,3990,"","","",851.04,0
4,120515,09/05/2013,2825,253670,253670,09/13G,09/05/2013,253670,100,3990,"","","",0,851.04
1,120515,09/05/2013,GNT1066,253671,253671,09/13G,09/05/2013,253671,300,1201,"","","",0,1051.98
2,120515,09/05/2013,GNT1066,253671,253671,09/13G,09/05/2013,253671,100,1000,"","","",1051.98,0
3,120515,09/05/2013,GNT1066,253671,253671,09/13G,09/05/2013,253671,300,3990,"","","",1051.98,0
4,120515,09/05/2013,GNT1066,253671,253671,09/13G,09/05/2013,253671,100,3990,"","","",0,1051.98
1,120515,09/05/2013,GNT1056,253672,253672,09/13G,09/05/2013,253672,300,1201,"","","",0,1122.9
2,120515,09/05/2013,GNT1056,253672,253672,09/13G,09/05/2013,253672,100,1000,"","","",1122.9,0
3,120515,09/05/2013,GNT1056,253672,253672,09/13G,09/05/2013,253672,300,3990,"","","",1122.9,0
4,120515,09/05/2013,GNT1056,253672,253672,09/13G,09/05/2013,253672,100,3990,"","","",0,1122.9
1,120515,09/05/2013,2556,253673,253673,09/13G,09/05/2013,253673,300,1201,"","","",0,189.12
2,120515,09/05/2013,2556,253673,253673,09/13G,09/05/2013,253673,100,1000,"","","",189.12,0
3,120515,09/05/2013,2556,253673,253673,09/13G,09/05/2013,253673,300,3990,"","","",189.12,0
4,120515,09/05/2013,2556,253673,253673,09/13G,09/05/2013,253673,100,3990,"","","",0,189.12
1,120515,09/05/2013,1491,253674,253674,09/13G,09/05/2013,253674,300,1201,"","","",0,1095.32
2,120515,09/05/2013,1491,253674,253674,09/13G,09/05/2013,253674,100,1000,"","","",1095.32,0
3,120515,09/05/2013,1491,253674,253674,09/13G,09/05/2013,253674,300,3990,"","","",1095.32,0
4,120515,09/05/2013,1491,253674,253674,09/13G,09/05/2013,253674,100,3990,"","","",0,1095.32
1,120515,09/05/2013,2947,253676,253676,09/13G,09/05/2013,253676,300,1201,"","","",0,295.5
2,120515,09/05/2013,2947,253676,253676,09/13G,09/05/2013,253676,100,1000,"","","",295.5,0
3,120515,09/05/2013,2947,253676,253676,09/13G,09/05/2013,253676,300,3990,"","","",295.5,0
4,120515,09/05/2013,2947,253676,253676,09/13G,09/05/2013,253676,100,3990,"","","",0,295.5
1,120515,09/05/2013,2527,253677,253677,09/13G,09/05/2013,253677,300,1201,"","","",0,441.28
2,120515,09/05/2013,2527,253677,253677,09/13G,09/05/2013,253677,100,1000,"","","",441.28,0
3,120515,09/05/2013,2527,253677,253677,09/13G,09/05/2013,253677,300,3990,"","","",441.28,0
4,120515,09/05/2013,2527,253677,253677,09/13G,09/05/2013,253677,100,3990,"","","",0,441.28
1,120515,09/05/2013,2530,253678,253678,09/13G,09/05/2013,253678,300,1201,"","","",0,520.08
2,120515,09/05/2013,2530,253678,253678,09/13G,09/05/2013,253678,100,1000,"","","",520.08,0
3,120515,09/05/2013,2530,253678,253678,09/13G,09/05/2013,253678,300,3990,"","","",520.08,0
4,120515,09/05/2013,2530,253678,253678,09/13G,09/05/2013,253678,100,3990,"","","",0,520.08
1,120515,09/05/2013,2530,253679,253679,09/13G,09/05/2013,253679,300,1201,"","","",0,212.76
