Seq,Receipt #,post_date,other id,invoice #,header memo,batch,doc date,detail memo,fund,account,cc1,cc2,cc3,debit,credit
3,98000004865,08/26/2013,2599,251104,251104,08/13SHP,08/26/2013,251104,300,3990,"","","",1196.16,0
4,98000004865,08/26/2013,2599,251104,251104,08/13SHP,08/26/2013,251104,100,3990,"","","",0,1196.16
1,98000004865,08/26/2013,2634,251108,251108,08/13SHP,08/26/2013,251108,300,1204,"","","",0,982.56
2,98000004865,08/26/2013,2634,251108,251108,08/13SHP,08/26/2013,251108,100,1000,"","","",982.56,0
3,98000004865,08/26/2013,2634,251108,251108,08/13SHP,08/26/2013,251108,300,3990,"","","",982.56,0
4,98000004865,08/26/2013,2634,251108,251108,08/13SHP,08/26/2013,251108,100,3990,"","","",0,982.56
1,98000004865,08/26/2013,2202,251110,251110,08/13SHP,08/26/2013,251110,300,1204,"","","",0,498.4
2,98000004865,08/26/2013,2202,251110,251110,08/13SHP,08/26/2013,251110,100,1000,"","","",498.4,0
3,98000004865,08/26/2013,2202,251110,251110,08/13SHP,08/26/2013,251110,300,3990,"","","",498.4,0
4,98000004865,08/26/2013,2202,251110,251110,08/13SHP,08/26/2013,251110,100,3990,"","","",0,498.4
1,98000004865,08/26/2013,2639,251113,251113,08/13SHP,08/26/2013,251113,300,1204,"","","",0,854.4
2,98000004865,08/26/2013,2639,251113,251113,08/13SHP,08/26/2013,251113,100,1000,"","","",854.4,0
3,98000004865,08/26/2013,2639,251113,251113,08/13SHP,08/26/2013,251113,300,3990,"","","",854.4,0
4,98000004865,08/26/2013,2639,251113,251113,08/13SHP,08/26/2013,251113,100,3990,"","","",0,854.4
1,98000004865,08/26/2013,1817,251115,251115,08/13SHP,08/26/2013,251115,300,1204,"","","",0,541.12
2,98000004865,08/26/2013,1817,251115,251115,08/13SHP,08/26/2013,251115,100,1000,"","","",541.12,0
3,98000004865,08/26/2013,1817,251115,251115,08/13SHP,08/26/2013,251115,300,3990,"","","",541.12,0
4,98000004865,08/26/2013,1817,251115,251115,08/13SHP,08/26/2013,251115,100,3990,"","","",0,541.12
1,98000004865,08/26/2013,1818,251116,251116,08/13SHP,08/26/2013,251116,300,1204,"","","",0,2192.96
2,98000004865,08/26/2013,1818,251116,251116,08/13SHP,08/26/2013,251116,100,1000,"","","",2192.96,0
3,98000004865,08/26/2013,1818,251116,251116,08/13SHP,08/26/2013,251116,300,3990,"","","",2192.96,0
4,98000004865,08/26/2013,1818,251116,251116,08/13SHP,08/26/2013,251116,100,3990,"","","",0,2192.96
1,98000004865,08/26/2013,S2003480,251118,251118,08/13SHP,08/26/2013,251118,300,1204,"","","",0,583.84
2,98000004865,08/26/2013,S2003480,251118,251118,08/13SHP,08/26/2013,251118,100,1000,"","","",583.84,0
3,98000004865,08/26/2013,S2003480,251118,251118,08/13SHP,08/26/2013,251118,300,3990,"","","",583.84,0
4,98000004865,08/26/2013,S2003480,251118,251118,08/13SHP,08/26/2013,251118,100,3990,"","","",0,583.84
1,98000004865,08/26/2013,2676,251119,251119,08/13SHP,08/26/2013,251119,300,1204,"","","",0,1400.0
2,98000004865,08/26/2013,2676,251119,251119,08/13SHP,08/26/2013,251119,100,1000,"","","",1400.0,0
3,98000004865,08/26/2013,2676,251119,251119,08/13SHP,08/26/2013,251119,300,3990,"","","",1400.0,0
4,98000004865,08/26/2013,2676,251119,251119,08/13SHP,08/26/2013,251119,100,3990,"","","",0,1400.0
1,98000004865,08/26/2013,2677,251125,251125,08/13SHP,08/26/2013,251125,300,1204,"","","",0,356.0
2,98000004865,08/26/2013,2677,251125,251125,08/13SHP,08/26/2013,251125,100,1000,"","","",356.0,0
3,98000004865,08/26/2013,2677,251125,251125,08/13SHP,08/26/2013,251125,300,3990,"","","",356.0,0
4,98000004865,08/26/2013,2677,251125,251125,08/13SHP,08/26/2013,251125,100,3990,"","","",0,356.0
1,98000004865,08/26/2013,2660,251128,251128,08/13SHP,08/26/2013,251128,300,1204,"","","",0,712.0
2,98000004865,08/26/2013,2660,251128,251128,08/13SHP,08/26/2013,251128,100,1000,"","","",712.0,0
3,98000004865,08/26/2013,2660,251128,251128,08/13SHP,08/26/2013,251128,300,3990,"","","",712.0,0
4,98000004865,08/26/2013,2660,251128,251128,08/13SHP,08/26/2013,251128,100,3990,"","","",0,712.0
1,98000004865,08/26/2013,2543,251130,251130,08/13SHP,08/26/2013,251130,300,1204,"","","",0,113.92
2,98000004865,08/26/2013,2543,251130,251130,08/13SHP,08/26/2013,251130,100,1000,"","","",113.92,0
3,98000004865,08/26/2013,2543,251130,251130,08/13SHP,08/26/2013,251130,300,3990,"","","",113.92,0
4,98000004865,08/26/2013,2543,251130,251130,08/13SHP,08/26/2013,251130,100,3990,"","","",0,113.92
1,98000004865,08/26/2013,2733,251131,251131,08/13SHP,08/26/2013,251131,300,1204,"","","",0,569.6
2,98000004865,08/26/2013,2733,251131,251131,08/13SHP,08/26/2013,251131,100,1000,"","","",569.6,0
3,98000004865,08/26/2013,2733,251131,251131,08/13SHP,08/26/2013,251131,300,3990,"","","",569.6,0
4,98000004865,08/26/2013,2733,251131,251131,08/13SHP,08/26/2013,251131,100,3990,"","","",0,569.6
1,98000004865,08/26/2013,2734,251132,251132,08/13SHP,08/26/2013,251132,300,1204,"","","",0,341.76
2,98000004865,08/26/2013,2734,251132,251132,08/13SHP,08/26/2013,251132,100,1000,"","","",341.76,0
3,98000004865,08/26/2013,2734,251132,251132,08/13SHP,08/26/2013,251132,300,3990,"","","",341.76,0
4,98000004865,08/26/2013,2734,251132,251132,08/13SHP,08/26/2013,251132,100,3990,"","","",0,341.76
1,98000004865,08/26/2013,2575,251134,251134,08/13SHP,08/26/2013,251134,300,1204,"","","",0,708.44
2,98000004865,08/26/2013,2575,251134,251134,08/13SHP,08/26/2013,251134,100,1000,"","","",708.44,0
3,98000004865,08/26/2013,2575,251134,251134,08/13SHP,08/26/2013,251134,300,3990,"","","",708.44,0
4,98000004865,08/26/2013,2575,251134,251134,08/13SHP,08/26/2013,251134,100,3990,"","","",0,708.44
1,98000004865,08/26/2013,1766,251141,251141,08/13SHP,08/26/2013,251141,300,1204,"","","",0,683.52
2,98000004865,08/26/2013,1766,251141,251141,08/13SHP,08/26/2013,251141,100,1000,"","","",683.52,0
3,98000004865,08/26/2013,1766,251141,251141,08/13SHP,08/26/2013,251141,300,3990,"","","",683.52,0
4,98000004865,08/26/2013,1766,251141,251141,08/13SHP,08/26/2013,251141,100,3990,"","","",0,683.52
1,98000004865,08/26/2013,2573,251144,251144,08/13SHP,08/26/2013,251144,300,1204,"","","",0,56.96
2,98000004865,08/26/2013,2573,251144,251144,08/13SHP,08/26/2013,251144,100,1000,"","","",56.96,0
3,98000004865,08/26/2013,2573,251144,251144,08/13SHP,08/26/2013,251144,300,3990,"","","",56.96,0
4,98000004865,08/26/2013,2573,251144,251144,08/13SHP,08/26/2013,251144,100,3990,"","","",0,56.96
1,98000004865,08/26/2013,2595,251146,251146,08/13SHP,08/26/2013,251146,300,1204,"","","",0,1400.0
2,98000004865,08/26/2013,2595,251146,251146,08/13SHP,08/26/2013,251146,100,1000,"","","",1400.0,0
3,98000004865,08/26/2013,2595,251146,251146,08/13SHP,08/26/2013,251146,300,3990,"","","",1400.0,0
4,98000004865,08/26/2013,2595,251146,251146,08/13SHP,08/26/2013,251146,100,3990,"","","",0,1400.0
1,98000004865,08/26/2013,1735,253945,253945,08/13SHP,08/26/2013,253945,300,1204,"","","",0,56.96
2,98000004865,08/26/2013,1735,253945,253945,08/13SHP,08/26/2013,253945,100,1000,"","","",56.96,0
3,98000004865,08/26/2013,1735,253945,253945,08/13SHP,08/26/2013,253945,300,3990,"","","",56.96,0
4,98000004865,08/26/2013,1735,253945,253945,08/13SHP,08/26/2013,253945,100,3990,"","","",0,56.96
1,98000004865,08/26/2013,1967,253947,253947,08/13SHP,08/26/2013,253947,300,1204,"","","",0,797.44
2,98000004865,08/26/2013,1967,253947,253947,08/13SHP,08/26/2013,253947,100,1000,"","","",797.44,0
3,98000004865,08/26/2013,1967,253947,253947,08/13SHP,08/26/2013,253947,300,3990,"","","",797.44,0
4,98000004865,08/26/2013,1967,253947,253947,08/13SHP,08/26/2013,253947,100,3990,"","","",0,797.44
1,98000004865,08/26/2013,2096,253948,253948,08/13SHP,08/26/2013,253948,300,1204,"","","",0,854.4
2,98000004865,08/26/2013,2096,253948,253948,08/13SHP,08/26/2013,253948,100,1000,"","","",854.4,0
3,98000004865,08/26/2013,2096,253948,253948,08/13SHP,08/26/2013,253948,300,3990,"","","",854.4,0
4,98000004865,08/26/2013,2096,253948,253948,08/13SHP,08/26/2013,253948,100,3990,"","","",0,854.4
1,98000004865,08/26/2013,1426,253949,253949,08/13SHP,08/26/2013,253949,300,1204,"","","",0,313.28
2,98000004865,08/26/2013,1426,253949,253949,08/13SHP,08/26/2013,253949,100,1000,"","","",313.28,0
3,98000004865,08/26/2013,1426,253949,253949,08/13SHP,08/26/2013,253949,300,3990,"","","",313.28,0
4,98000004865,08/26/2013,1426,253949,253949,08/13SHP,08/26/2013,253949,100,3990,"","","",0,313.28
1,98000004865,08/26/2013,2133,253950,253950,08/13SHP,08/26/2013,253950,300,1204,"","","",0,498.4
2,98000004865,08/26/2013,2133,253950,253950,08/13SHP,08/26/2013,253950,100,1000,"","","",498.4,0
3,98000004865,08/26/2013,2133,253950,253950,08/13SHP,08/26/2013,253950,300,3990,"","","",498.4,0
4,98000004865,08/26/2013,2133,253950,253950,08/13SHP,08/26/2013,253950,100,3990,"","","",0,498.4
1,98000004865,08/26/2013,2599,253951,253951,08/13SHP,08/26/2013,253951,300,1204,"","","",0,1196.16
2,98000004865,08/26/2013,2599,253951,253951,08/13SHP,08/26/2013,253951,100,1000,"","","",1196.16,0
3,98000004865,08/26/2013,2599,253951,253951,08/13SHP,08/26/2013,253951,300,3990,"","","",1196.16,0
4,98000004865,08/26/2013,2599,253951,253951,08/13SHP,08/26/2013,253951,100,3990,"","","",0,1196.16
1,98000004865,08/26/2013,2634,253953,253953,08/13SHP,08/26/2013,253953,300,1204,"","","",0,996.8
2,98000004865,08/26/2013,2634,253953,253953,08/13SHP,08/26/2013,253953,100,1000,"","","",996.8,0
3,98000004865,08/26/2013,2634,253953,253953,08/13SHP,08/26/2013,253953,300,3990,"","","",996.8,0
4,98000004865,08/26/2013,2634,253953,253953,08/13SHP,08/26/2013,253953,100,3990,"","","",0,996.8
1,98000004865,08/26/2013,2658,253954,253954,08/13SHP,08/26/2013,253954,300,1204,"","","",0,356.0
2,98000004865,08/26/2013,2658,253954,253954,08/13SHP,08/26/2013,253954,100,1000,"","","",356.0,0
3,98000004865,08/26/2013,2658,253954,253954,08/13SHP,08/26/2013,253954,300,3990,"","","",356.0,0
4,98000004865,08/26/2013,2658,253954,253954,08/13SHP,08/26/2013,253954,100,3990,"","","",0,356.0
1,98000004865,08/26/2013,2202,253955,253955,08/13SHP,08/26/2013,253955,300,1204,"","","",0,455.68
2,98000004865,08/26/2013,2202,253955,253955,08/13SHP,08/26/2013,253955,100,1000,"","","",455.68,0
3,98000004865,08/26/2013,2202,253955,253955,08/13SHP,08/26/2013,253955,300,3990,"","","",455.68,0
4,98000004865,08/26/2013,2202,253955,253955,08/13SHP,08/26/2013,253955,100,3990,"","","",0,455.68
1,98000004865,08/26/2013,1657,253956,253956,08/13SHP,08/26/2013,253956,300,1204,"","","",0,1025.28
2,98000004865,08/26/2013,1657,253956,253956,08/13SHP,08/26/2013,253956,100,1000,"","","",1025.28,0
3,98000004865,08/26/2013,1657,253956,253956,08/13SHP,08/26/2013,253956,300,3990,"","","",1025.28,0
4,98000004865,08/26/2013,1657,253956,253956,08/13SHP,08/26/2013,253956,100,3990,"","","",0,1025.28
1,98000004865,08/26/2013,2639,253957,253957,08/13SHP,08/26/2013,253957,300,1204,"","","",0,996.8
2,98000004865,08/26/2013,2639,253957,253957,08/13SHP,08/26/2013,253957,100,1000,"","","",996.8,0
3,98000004865,08/26/2013,2639,253957,253957,08/13SHP,08/26/2013,253957,300,3990,"","","",996.8,0
4,98000004865,08/26/2013,2639,253957,253957,08/13SHP,08/26/2013,253957,100,3990,"","","",0,996.8
1,98000004865,08/26/2013,2221,253958,253958,08/13SHP,08/26/2013,253958,300,1204,"","","",0,600.0
2,98000004865,08/26/2013,2221,253958,253958,08/13SHP,08/26/2013,253958,100,1000,"","","",600.0,0
3,98000004865,08/26/2013,2221,253958,253958,08/13SHP,08/26/2013,253958,300,3990,"","","",600.0,0
4,98000004865,08/26/2013,2221,253958,253958,08/13SHP,08/26/2013,253958,100,3990,"","","",0,600.0
1,98000004865,08/26/2013,1817,253959,253959,08/13SHP,08/26/2013,253959,300,1204,"","","",0,469.92
2,98000004865,08/26/2013,1817,253959,253959,08/13SHP,08/26/2013,253959,100,1000,"","","",469.92,0
3,98000004865,08/26/2013,1817,253959,253959,08/13SHP,08/26/2013,253959,300,3990,"","","",469.92,0
4,98000004865,08/26/2013,1817,253959,253959,08/13SHP,08/26/2013,253959,100,3990,"","","",0,469.92
1,98000004865,08/26/2013,1818,253960,253960,08/13SHP,08/26/2013,253960,300,1204,"","","",0,1922.4
2,98000004865,08/26/2013,1818,253960,253960,08/13SHP,08/26/2013,253960,100,1000,"","","",1922.4,0
3,98000004865,08/26/2013,1818,253960,253960,08/13SHP,08/26/2013,253960,300,3990,"","","",1922.4,0
4,98000004865,08/26/2013,1818,253960,253960,08/13SHP,08/26/2013,253960,100,3990,"","","",0,1922.4
1,98000004865,08/26/2013,2623,253961,253961,08/13SHP,08/26/2013,253961,300,1204,"","","",0,170.88
2,98000004865,08/26/2013,2623,253961,253961,08/13SHP,08/26/2013,253961,100,1000,"","","",170.88,0
3,98000004865,08/26/2013,2623,253961,253961,08/13SHP,08/26/2013,253961,300,3990,"","","",170.88,0
4,98000004865,08/26/2013,2623,253961,253961,08/13SHP,08/26/2013,253961,100,3990,"","","",0,170.88
1,98000004865,08/26/2013,S2003480,253962,253962,08/13SHP,08/26/2013,253962,300,1204,"","","",0,583.84
2,98000004865,08/26/2013,S2003480,253962,253962,08/13SHP,08/26/2013,253962,100,1000,"","","",583.84,0
3,98000004865,08/26/2013,S2003480,253962,253962,08/13SHP,08/26/2013,253962,300,3990,"","","",583.84,0
4,98000004865,08/26/2013,S2003480,253962,253962,08/13SHP,08/26/2013,253962,100,3990,"","","",0,583.84
1,98000004865,08/26/2013,2676,253963,253963,08/13SHP,08/26/2013,253963,300,1204,"","","",0,1400.0
2,98000004865,08/26/2013,2676,253963,253963,08/13SHP,08/26/2013,253963,100,1000,"","","",1400.0,0
3,98000004865,08/26/2013,2676,253963,253963,08/13SHP,08/26/2013,253963,300,3990,"","","",1400.0,0
4,98000004865,08/26/2013,2676,253963,253963,08/13SHP,08/26/2013,253963,100,3990,"","","",0,1400.0
1,98000004865,08/26/2013,2507,253964,253964,08/13SHP,08/26/2013,253964,300,1204,"","","",0,400.0
2,98000004865,08/26/2013,2507,253964,253964,08/13SHP,08/26/2013,253964,100,1000,"","","",400.0,0
3,98000004865,08/26/2013,2507,253964,253964,08/13SHP,08/26/2013,253964,300,3990,"","","",400.0,0
4,98000004865,08/26/2013,2507,253964,253964,08/13SHP,08/26/2013,253964,100,3990,"","","",0,400.0
1,98000004865,08/26/2013,1698,253965,253965,08/13SHP,08/26/2013,253965,300,1204,"","","",0,56.96
2,98000004865,08/26/2013,1698,253965,253965,08/13SHP,08/26/2013,253965,100,1000,"","","",56.96,0
3,98000004865,08/26/2013,1698,253965,253965,08/13SHP,08/26/2013,253965,300,3990,"","","",56.96,0
4,98000004865,08/26/2013,1698,253965,253965,08/13SHP,08/26/2013,253965,100,3990,"","","",0,56.96
1,98000004865,08/26/2013,1698,253966,253966,08/13SHP,08/26/2013,253966,300,1204,"","","",0,113.92
2,98000004865,08/26/2013,1698,253966,253966,08/13SHP,08/26/2013,253966,100,1000,"","","",113.92,0
3,98000004865,08/26/2013,1698,253966,253966,08/13SHP,08/26/2013,253966,300,3990,"","","",113.92,0
4,98000004865,08/26/2013,1698,253966,253966,08/13SHP,08/26/2013,253966,100,3990,"","","",0,113.92
1,98000004865,08/26/2013,2593,253967,253967,08/13SHP,08/26/2013,253967,300,1204,"","","",0,113.92
2,98000004865,08/26/2013,2593,253967,253967,08/13SHP,08/26/2013,253967,100,1000,"","","",113.92,0
3,98000004865,08/26/2013,2593,253967,253967,08/13SHP,08/26/2013,253967,300,3990,"","","",113.92,0
4,98000004865,08/26/2013,2593,253967,253967,08/13SHP,08/26/2013,253967,100,3990,"","","",0,113.92
1,98000004865,08/26/2013,2632,253968,253968,08/13SHP,08/26/2013,253968,300,1204,"","","",0,669.28
2,98000004865,08/26/2013,2632,253968,253968,08/13SHP,08/26/2013,253968,100,1000,"","","",669.28,0
3,98000004865,08/26/2013,2632,253968,253968,08/13SHP,08/26/2013,253968,300,3990,"","","",669.28,0
4,98000004865,08/26/2013,2632,253968,253968,08/13SHP,08/26/2013,253968,100,3990,"","","",0,669.28
1,98000004865,08/26/2013,2677,253969,253969,08/13SHP,08/26/2013,253969,300,1204,"","","",0,327.52
2,98000004865,08/26/2013,2677,253969,253969,08/13SHP,08/26/2013,253969,100,1000,"","","",327.52,0
3,98000004865,08/26/2013,2677,253969,253969,08/13SHP,08/26/2013,253969,300,3990,"","","",327.52,0
4,98000004865,08/26/2013,2677,253969,253969,08/13SHP,08/26/2013,253969,100,3990,"","","",0,327.52
1,98000004865,08/26/2013,2659,253970,253970,08/13SHP,08/26/2013,253970,300,1204,"","","",0,783.2
2,98000004865,08/26/2013,2659,253970,253970,08/13SHP,08/26/2013,253970,100,1000,"","","",783.2,0
3,98000004865,08/26/2013,2659,253970,253970,08/13SHP,08/26/2013,253970,300,3990,"","","",783.2,0
4,98000004865,08/26/2013,2659,253970,253970,08/13SHP,08/26/2013,253970,100,3990,"","","",0,783.2
1,98000004865,08/26/2013,1712,253971,253971,08/13SHP,08/26/2013,253971,300,1204,"","","",0,1196.16
2,98000004865,08/26/2013,1712,253971,253971,08/13SHP,08/26/2013,253971,100,1000,"","","",1196.16,0
3,98000004865,08/26/2013,1712,253971,253971,08/13SHP,08/26/2013,253971,300,3990,"","","",1196.16,0
4,98000004865,08/26/2013,1712,253971,253971,08/13SHP,08/26/2013,253971,100,3990,"","","",0,1196.16
1,98000004865,08/26/2013,2660,253972,253972,08/13SHP,08/26/2013,253972,300,1204,"","","",0,712.0
2,98000004865,08/26/2013,2660,253972,253972,08/13SHP,08/26/2013,253972,100,1000,"","","",712.0,0
3,98000004865,08/26/2013,2660,253972,253972,08/13SHP,08/26/2013,253972,300,3990,"","","",712.0,0
4,98000004865,08/26/2013,2660,253972,253972,08/13SHP,08/26/2013,253972,100,3990,"","","",0,712.0
1,98000004865,08/26/2013,2615,253973,253973,08/13SHP,08/26/2013,253973,300,1204,"","","",0,284.8
2,98000004865,08/26/2013,2615,253973,253973,08/13SHP,08/26/2013,253973,100,1000,"","","",284.8,0
3,98000004865,08/26/2013,2615,253973,253973,08/13SHP,08/26/2013,253973,300,3990,"","","",284.8,0
4,98000004865,08/26/2013,2615,253973,253973,08/13SHP,08/26/2013,253973,100,3990,"","","",0,284.8
1,98000004865,08/26/2013,2733,253974,253974,08/13SHP,08/26/2013,253974,300,1204,"","","",0,398.72
2,98000004865,08/26/2013,2733,253974,253974,08/13SHP,08/26/2013,253974,100,1000,"","","",398.72,0
3,98000004865,08/26/2013,2733,253974,253974,08/13SHP,08/26/2013,253974,300,3990,"","","",398.72,0
4,98000004865,08/26/2013,2733,253974,253974,08/13SHP,08/26/2013,253974,100,3990,"","","",0,398.72
1,98000004865,08/26/2013,2734,253975,253975,08/13SHP,08/26/2013,253975,300,1204,"","","",0,142.4
2,98000004865,08/26/2013,2734,253975,253975,08/13SHP,08/26/2013,253975,100,1000,"","","",142.4,0
3,98000004865,08/26/2013,2734,253975,253975,08/13SHP,08/26/2013,253975,300,3990,"","","",142.4,0
4,98000004865,08/26/2013,2734,253975,253975,08/13SHP,08/26/2013,253975,100,3990,"","","",0,142.4
1,98000004865,08/26/2013,2661,253976,253976,08/13SHP,08/26/2013,253976,300,1204,"","","",0,526.88
2,98000004865,08/26/2013,2661,253976,253976,08/13SHP,08/26/2013,253976,100,1000,"","","",526.88,0
3,98000004865,08/26/2013,2661,253976,253976,08/13SHP,08/26/2013,253976,300,3990,"","","",526.88,0
4,98000004865,08/26/2013,2661,253976,253976,08/13SHP,08/26/2013,253976,100,3990,"","","",0,526.88
1,98000004865,08/26/2013,2661,253977,253977,08/13SHP,08/26/2013,253977,300,1204,"","","",0,57.0
2,98000004865,08/26/2013,2661,253977,253977,08/13SHP,08/26/2013,253977,100,1000,"","","",57.0,0
3,98000004865,08/26/2013,2661,253977,253977,08/13SHP,08/26/2013,253977,300,3990,"","","",57.0,0
4,98000004865,08/26/2013,2661,253977,253977,08/13SHP,08/26/2013,253977,100,3990,"","","",0,57.0
1,98000004865,08/26/2013,2575,253978,253978,08/13SHP,08/26/2013,253978,300,1204,"","","",0,598.08
2,98000004865,08/26/2013,2575,253978,253978,08/13SHP,08/26/2013,253978,100,1000,"","","",598.08,0
3,98000004865,08/26/2013,2575,253978,253978,08/13SHP,08/26/2013,253978,300,3990,"","","",598.08,0
4,98000004865,08/26/2013,2575,253978,253978,08/13SHP,08/26/2013,253978,100,3990,"","","",0,598.08
1,98000004865,08/26/2013,2679,253979,253979,08/13SHP,08/26/2013,253979,300,1204,"","","",0,1400.0
2,98000004865,08/26/2013,2679,253979,253979,08/13SHP,08/26/2013,253979,100,1000,"","","",1400.0,0
3,98000004865,08/26/2013,2679,253979,253979,08/13SHP,08/26/2013,253979,300,3990,"","","",1400.0,0
4,98000004865,08/26/2013,2679,253979,253979,08/13SHP,08/26/2013,253979,100,3990,"","","",0,1400.0
1,98000004865,08/26/2013,2574,253980,253980,08/13SHP,08/26/2013,253980,300,1204,"","","",0,356.0
2,98000004865,08/26/2013,2574,253980,253980,08/13SHP,08/26/2013,253980,100,1000,"","","",356.0,0
3,98000004865,08/26/2013,2574,253980,253980,08/13SHP,08/26/2013,253980,300,3990,"","","",356.0,0
4,98000004865,08/26/2013,2574,253980,253980,08/13SHP,08/26/2013,253980,100,3990,"","","",0,356.0
1,98000004865,08/26/2013,2600,253981,253981,08/13SHP,08/26/2013,253981,300,1204,"","","",0,854.4
2,98000004865,08/26/2013,2600,253981,253981,08/13SHP,08/26/2013,253981,100,1000,"","","",854.4,0
3,98000004865,08/26/2013,2600,253981,253981,08/13SHP,08/26/2013,253981,300,3990,"","","",854.4,0
4,98000004865,08/26/2013,2600,253981,253981,08/13SHP,08/26/2013,253981,100,3990,"","","",0,854.4
1,98000004865,08/26/2013,2572,253982,253982,08/13SHP,08/26/2013,253982,300,1204,"","","",0,768.96
2,98000004865,08/26/2013,2572,253982,253982,08/13SHP,08/26/2013,253982,100,1000,"","","",768.96,0
3,98000004865,08/26/2013,2572,253982,253982,08/13SHP,08/26/2013,253982,300,3990,"","","",768.96,0
4,98000004865,08/26/2013,2572,253982,253982,08/13SHP,08/26/2013,253982,100,3990,"","","",0,768.96
1,98000004865,08/26/2013,2576,253983,253983,08/13SHP,08/26/2013,253983,300,1204,"","","",0,170.88
2,98000004865,08/26/2013,2576,253983,253983,08/13SHP,08/26/2013,253983,100,1000,"","","",170.88,0
3,98000004865,08/26/2013,2576,253983,253983,08/13SHP,08/26/2013,253983,300,3990,"","","",170.88,0
4,98000004865,08/26/2013,2576,253983,253983,08/13SHP,08/26/2013,253983,100,3990,"","","",0,170.88
1,98000004865,08/26/2013,2646,253984,253984,08/13SHP,08/26/2013,253984,300,1204,"","","",0,569.6
2,98000004865,08/26/2013,2646,253984,253984,08/13SHP,08/26/2013,253984,100,1000,"","","",569.6,0
